Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Green,C5,0,250,0.0,10.0,-2.2737367544323206e-16,17.277322479499173,-0.032257681199709,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Green,C5,25,275,1.0,11.0,1.4210854715202004e-16,17.237346854697407,-0.0172091414492259,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Green,C5,50,300,2.0,12.0,5.6843418860808095e-16,16.90584793756556,0.289904447687577,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Green,C5,75,325,3.0,13.0,3.979039320256561e-16,15.62442241340831,-0.1416479219571766,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Green,C5,100,350,4.0,14.0,3.979039320256561e-16,15.185582317374775,-0.0335618624022265,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Red,C2,0,250,0.0,10.0,0.0,90.4639102228314,1.908243635481771,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Red,C2,25,275,1.0,11.0,9.094947017729285e-16,90.27617627837076,1.990566616848013,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Red,C2,50,300,2.0,12.0,0.0,89.98743892215698,1.933388832329002,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Red,C2,75,325,3.0,13.0,-1.3642420526593924e-15,89.65317482659663,1.7072296335202362,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_Red,C2,100,350,4.0,14.0,3.637978807091713e-15,36.87408528021032,-1.7446989282776453,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_IR,C4,0,250,0.0,10.0,-4.547473508864641e-16,75.18015486773386,2.427193270838194,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_IR,C4,25,275,1.0,11.0,7.958078640513122e-16,30.989306776056942,0.132210961592125,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_IR,C4,50,300,2.0,12.0,1.1652900866465644e-15,26.965507047269597,0.9505930441887462,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_IR,C4,75,325,3.0,13.0,5.6843418860808095e-16,27.732077977071903,1.0743805112323046,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_A_IR,C4,100,350,4.0,14.0,-5.684341886080802e-17,28.231377121017314,0.948250312449562,Day_4,Experiment_3,IR,Fair,180,Og. Pol
Unpolarized_B_Green,C11,0,250,0.0,10.0,-1.9895196601282808e-16,10.744976290596089,-0.1643541930542066,Day_4,Experiment_3,IR,Fair,180,Og. Pol
