time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T00:57:34.328Z,256,1471,5427,597,1920,6733,3306,3347,13730,2563,3065,13444,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.368Z,261,1487,5490,597,1911,6696,3319,3386,13872,2570,3066,13435,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.408Z,267,1497,5521,604,1907,6686,3337,3401,13930,2588,3070,13454,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.448Z,276,1496,5520,613,1904,6686,3345,3392,13941,2602,3070,13484,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.488Z,288,1491,5524,616,1895,6673,3347,3384,13980,2606,3064,13495,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.528Z,299,1494,5548,613,1885,6644,3351,3398,14063,2603,3058,13483,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.568Z,310,1505,5571,613,1881,6618,3357,3423,14132,2599,3057,13474,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.608Z,320,1510,5577,619,1880,6607,3359,3437,14150,2593,3061,13480,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.648Z,322,1505,5571,623,1876,6607,3357,3433,14132,2588,3066,13494,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.688Z,307,1492,5550,615,1875,6625,3356,3417,14079,2593,3073,13516,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.728Z,286,1475,5501,606,1882,6670,3351,3389,13947,2603,3085,13546,Day_2,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:34.768Z,271,1452,5425,606,1894,6736,3337,3349,13739,2607,3098,13564,Day_2,Medium,Intermediate,2.5mm,Experiment_2
