time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T00:50:48.600Z,298,1388,5637,602,1872,6593,3410,3464,14303,2628,3078,13550,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.640Z,300,1481,5622,606,1878,6584,3403,3475,14302,2628,3086,13567,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.680Z,297,1555,5603,607,1881,6588,3404,3472,14299,2631,3090,13584,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.720Z,291,1569,5574,607,1885,6616,3413,3451,14233,2638,3093,13602,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.760Z,279,1514,5522,605,1897,6670,3410,3422,14057,2643,3102,13613,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.800Z,267,1445,5461,604,1913,6740,3387,3391,13827,2638,3112,13606,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.840Z,263,1419,5434,607,1917,6786,3367,3369,13698,2626,3107,13568,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.880Z,273,1429,5463,611,1906,6780,3362,3373,13748,2610,3089,13513,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.920Z,287,1450,5517,611,1893,6737,3359,3396,13899,2594,3070,13473,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:48.960Z,292,1476,5563,605,1886,6689,3354,3409,14043,2586,3057,13459,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49Z,289,1497,5592,597,1883,6654,3355,3413,14144,2591,3050,13463,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.040Z,288,1509,5587,592,1883,6635,3368,3424,14199,2601,3051,13476,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.080Z,292,1515,5507,593,1887,6633,3387,3439,14213,2611,3054,13495,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.120Z,299,1519,5349,599,1892,6643,3394,3442,14210,2611,3060,13510,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.160Z,305,1522,5258,607,1894,6652,3384,3437,14208,2602,3064,13513,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.200Z,308,1524,5351,610,1892,6647,3373,3440,14210,2594,3064,13501,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.240Z,305,1526,5515,604,1889,6626,3376,3458,14220,2598,3065,13486,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.280Z,301,1533,5610,598,1892,6608,3386,3481,14233,2610,3071,13483,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.320Z,303,1547,5640,599,1901,6605,3384,3497,14245,2617,3080,13493,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.360Z,306,1556,5643,602,1905,6606,3366,3501,14260,2616,3087,13508,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.400Z,308,1553,5621,603,1897,6600,3347,3499,14278,2613,3091,13524,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.440Z,307,1539,5546,612,1884,6587,3342,3495,14288,2614,3092,13537,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.480Z,301,1524,5422,628,1876,6583,3346,3495,14281,2615,3096,13548,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.520Z,290,1513,5342,634,1879,6598,3344,3502,14242,2614,3106,13562,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.560Z,281,1502,5373,624,1890,6638,3333,3512,14140,2609,3115,13585,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.600Z,271,1493,5428,612,1907,6702,3321,3505,13957,2605,3117,13607,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.640Z,262,1483,5434,607,1924,6769,3319,3469,13759,2606,3113,13604,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.680Z,263,1478,5439,609,1932,6801,3334,3421,13674,2611,3102,13557,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.720Z,275,1486,5485,612,1928,6784,3360,3401,13758,2614,3085,13492,Day_2,Medium,Slow,2.5mm,Experiment_2
2025-10-23T00:50:49.760Z,288,1505,5557,610,1921,6745,3386,3412,13928,2613,3068,13449,Day_2,Medium,Slow,2.5mm,Experiment_2
