time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T01:42:20.263Z,1667,4697,17342,2533,6676,21698,4495,6260,24159,3633,6303,24559,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:20.303Z,1664,4706,17343,2535,6684,21704,4490,6260,24162,3639,6317,24601,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:20.343Z,1665,4712,17339,2539,6688,21707,4498,6277,24177,3650,6344,24655,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:20.383Z,1667,4709,17340,2541,6688,21708,4516,6294,24203,3663,6363,24688,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:20.423Z,1671,4702,17348,2544,6683,21701,4531,6295,24212,3667,6352,24641,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:20.463Z,1675,4700,17359,2545,6677,21673,4533,6284,24179,3655,6304,24464,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.207Z,1678,4702,17368,2543,6669,21624,4523,6271,24104,3628,6234,24188,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.247Z,1684,4705,17369,2546,6664,21590,4507,6267,24034,3606,6188,23998,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.287Z,1693,4712,17362,2557,6671,21604,4499,6274,24024,3607,6202,24058,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.327Z,1698,4720,17356,2567,6684,21650,4503,6281,24063,3628,6252,24275,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.367Z,1694,4722,17358,2568,6691,21689,4517,6281,24097,3650,6291,24445,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.407Z,1686,4714,17362,2561,6686,21705,4527,6283,24108,3659,6307,24507,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.447Z,1679,4703,17361,2555,6676,21706,4526,6284,24118,3655,6316,24531,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.487Z,1678,4694,17351,2554,6667,21703,4520,6283,24143,3652,6329,24583,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.527Z,1678,4692,17340,2556,6664,21702,4522,6300,24170,3657,6354,24640,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.567Z,1676,4695,17332,2556,6667,21701,4526,6346,24179,3666,6386,24651,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.607Z,1675,4696,17329,2555,6668,21697,4517,6377,24172,3665,6400,24619,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.647Z,1674,4690,17329,2552,6665,21694,4498,6358,24166,3654,6379,24591,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.687Z,1670,4680,17333,2547,6662,21698,4492,6325,24171,3648,6356,24603,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.727Z,1664,4670,17342,2542,6660,21710,4501,6313,24190,3651,6354,24650,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.767Z,1661,4660,17353,2539,6650,21722,4511,6309,24219,3655,6362,24689,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.807Z,1662,4649,17365,2539,6632,21724,4515,6299,24236,3652,6357,24656,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.847Z,1665,4645,17378,2537,6617,21702,4511,6278,24212,3638,6332,24490,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.887Z,1670,4652,17388,2537,6615,21657,4497,6252,24142,3615,6294,24219,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.928Z,1673,4667,17385,2537,6627,21617,4484,6241,24079,3598,6265,24036,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:25.968Z,1676,4681,17365,2539,6645,21615,4479,6248,24073,3601,6261,24105,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.008Z,1677,4688,17345,2543,6658,21641,4479,6256,24101,3612,6281,24321,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.048Z,1676,4686,17342,2546,6660,21668,4476,6261,24121,3618,6306,24478,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.088Z,1673,4682,17352,2547,6659,21685,4480,6270,24131,3621,6320,24525,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.128Z,1671,4684,17361,2546,6663,21695,4504,6284,24148,3633,6328,24544,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.168Z,1673,4690,17361,2548,6670,21704,4538,6297,24174,3652,6341,24593,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.208Z,1678,4693,17359,2553,6671,21715,4552,6300,24198,3661,6350,24647,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.248Z,1684,4689,17366,2559,6664,21725,4538,6296,24214,3653,6350,24648,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.288Z,1687,4683,17379,2559,6655,21712,4513,6292,24202,3630,6346,24531,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.328Z,1685,4680,17382,2554,6647,21660,4489,6282,24138,3601,6334,24292,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.368Z,1683,4683,17372,2547,6645,21609,4471,6266,24056,3584,6313,24097,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.408Z,1681,4687,17355,2545,6651,21606,4467,6260,24031,3593,6295,24133,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.448Z,1680,4688,17340,2549,6659,21640,4483,6267,24070,3620,6294,24325,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.488Z,1682,4683,17335,2556,6658,21672,4510,6272,24117,3640,6299,24470,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.528Z,1684,4674,17337,2561,6650,21686,4524,6273,24140,3644,6300,24514,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.568Z,1681,4665,17342,2559,6639,21693,4513,6282,24162,3639,6311,24549,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.608Z,1674,4659,17349,2553,6631,21707,4499,6298,24196,3640,6336,24626,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.648Z,1665,4656,17361,2548,6628,21724,4503,6308,24222,3647,6353,24689,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.688Z,1659,4661,17370,2545,6632,21730,4514,6305,24226,3654,6349,24687,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.728Z,1657,4669,17375,2542,6639,21717,4515,6289,24206,3650,6322,24596,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.768Z,1658,4678,17380,2539,6646,21685,4509,6263,24150,3635,6270,24403,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.808Z,1663,4685,17380,2538,6651,21658,4507,6237,24075,3623,6221,24220,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.848Z,1669,4682,17366,2540,6650,21656,4507,6230,24027,3624,6213,24202,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.888Z,1673,4671,17343,2544,6646,21669,4509,6246,24033,3633,6248,24327,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.928Z,1673,4672,17326,2544,6652,21676,4516,6265,24078,3641,6287,24452,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.968Z,1672,4684,17320,2541,6664,21673,4526,6262,24130,3647,6300,24512,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.508Z,1673,4685,17322,2541,6662,21677,4531,6249,24176,3653,6300,24554,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.548Z,1676,4671,17327,2545,6648,21694,4537,6256,24224,3660,6315,24630,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.588Z,1679,4662,17337,2549,6639,21715,4539,6287,24269,3663,6345,24702,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.628Z,1683,4673,17349,2554,6648,21728,4536,6311,24288,3659,6362,24717,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.668Z,1686,4696,17355,2555,6666,21718,4528,6311,24260,3648,6349,24645,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.708Z,1684,4712,17355,2550,6678,21684,4511,6294,24182,3628,6304,24466,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.748Z,1680,4709,17351,2545,6676,21644,4490,6272,24081,3606,6247,24250,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.788Z,1676,4694,17342,2542,6665,21623,4481,6252,24009,3599,6218,24147,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:26.828Z,1674,4681,17330,2544,6656,21630,4489,6245,24008,3611,6233,24216,Day_2,Fair,Fast,3.75mm,Experiment_2
2025-10-23T01:42:27.368Z,1674,4678,17326,2547,6655,21655,4501,6250,24063,3630,6270,24365,Day_2,Fair,Fast,3.75mm,Experiment_2
