time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T00:31:40.400Z,2746,6923,24402,3613,8581,27567,4259,5845,22857,3962,6584,25176,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.440Z,2742,6925,24406,3607,8583,27570,4242,5838,22859,3954,6581,25192,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.480Z,2736,6924,24410,3600,8588,27566,4229,5841,22844,3943,6576,25173,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.520Z,2730,6928,24414,3593,8597,27559,4215,5856,22798,3928,6568,25107,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.560Z,2726,6937,24433,3589,8607,27558,4210,5875,22692,3914,6540,24961,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.600Z,2732,6943,24470,3593,8612,27569,4207,5880,22524,3897,6481,24717,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.640Z,2742,6939,24503,3602,8607,27580,4191,5852,22362,3873,6411,24459,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.680Z,2746,6930,24506,3607,8601,27580,4171,5804,22296,3854,6370,24334,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.720Z,2741,6925,24482,3604,8600,27570,4168,5779,22346,3852,6379,24385,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.760Z,2738,6927,24453,3600,8604,27560,4176,5789,22458,3862,6418,24528,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.800Z,2738,6931,24433,3599,8606,27553,4178,5814,22570,3873,6460,24674,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.840Z,2739,6930,24421,3601,8603,27552,4178,5831,22647,3884,6490,24789,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.880Z,2736,6925,24415,3600,8598,27554,4184,5841,22681,3897,6506,24863,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.920Z,2733,6924,24410,3595,8595,27556,4191,5846,22681,3906,6514,24890,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:40.960Z,2729,6930,24411,3587,8597,27557,4193,5845,22661,3908,6517,24876,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41Z,2727,6938,24417,3581,8604,27563,4200,5839,22643,3911,6518,24861,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.040Z,2725,6942,24420,3580,8608,27569,4215,5837,22663,3918,6525,24893,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.080Z,2725,6938,24413,3584,8608,27567,4226,5841,22729,3928,6540,24971,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.120Z,2729,6929,24399,3592,8603,27561,4225,5845,22806,3937,6557,25055,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.160Z,2738,6918,24387,3600,8594,27555,4214,5848,22852,3940,6570,25120,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.200Z,2746,6914,24381,3605,8588,27551,4206,5857,22861,3943,6579,25164,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.240Z,2746,6920,24383,3605,8588,27549,4211,5869,22854,3947,6583,25188,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.280Z,2739,6926,24390,3602,8588,27549,4221,5878,22846,3948,6584,25189,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.320Z,2733,6921,24400,3599,8584,27553,4221,5877,22827,3941,6581,25158,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.360Z,2734,6903,24420,3598,8572,27563,4208,5865,22768,3924,6564,25067,Day_2,Fair,Slow,2.5mm,Experiment_2
2025-10-23T00:31:41.400Z,2743,6880,24454,3600,8556,27575,4193,5833,22649,3900,6518,24874,Day_2,Fair,Slow,2.5mm,Experiment_2
