ts,time,c14,c16,c17,c20,c22,c23
2024-10-09 17:21:05,0,49298,65213,35726,60990,46561,40703
2024-10-09 17:21:05,0.04,48998,64835,35578,59512,45501,39703
2024-10-09 17:21:05,0.08,48665,64431,35350,57745,44243,38432
2024-10-09 17:21:05,0.12,48440,64190,35168,56691,43501,37640
2024-10-09 17:21:05,0.16,48361,64178,35089,56713,43525,37600
2024-10-09 17:21:05,0.2,48421,64317,35063,57381,43999,37972
2024-10-09 17:21:05,0.24,48593,64501,35023,58168,44551,38363
2024-10-09 17:21:05,0.28,48779,64662,34947,58810,44999,38608
2024-10-09 17:21:05,0.32,48896,64782,34880,59236,45303,38739
2024-10-09 17:21:05,0.36,48952,64874,34941,59538,45529,38959
2024-10-09 17:21:05,0.4,49001,64971,35190,59906,45794,39455
2024-10-09 17:21:05,0.44,49082,65101,35538,60441,46166,40172
2024-10-09 17:21:05,0.48,49213,65273,35851,61079,46610,40899
2024-10-09 17:21:05,0.52,49382,65465,36085,61694,47048,41503
2024-10-09 17:21:05,0.56,49543,65637,36261,62191,47410,41966
2024-10-09 17:21:05,0.6,49656,65745,36386,62423,47580,42209
2024-10-09 17:21:05,0.64,49675,65716,36413,62040,47296,41956
2024-10-09 17:21:05,0.68,49540,65497,36291,60761,46363,40992
2024-10-09 17:21:05,0.72,49285,65159,36075,59033,45116,39689
2024-10-09 17:21:05,0.76,49052,64872,35896,57876,44290,38839
2024-10-09 17:21:05,0.8,48917,64723,35814,57752,44213,38784
2024-10-09 17:21:05,0.84,48845,64665,35787,58248,44585,39188
2024-10-09 17:21:06,0.88,48803,64634,35769,58818,45002,39625
2024-10-09 17:21:06,0.92,48784,64602,35748,59217,45284,39916
2024-10-09 17:21:06,0.96,48782,64561,35721,59416,45414,40052
2024-10-09 17:21:06,1,48783,64515,35689,59516,45478,40117
2024-10-09 17:21:06,1.04,48767,64474,35652,59676,45595,40229
2024-10-09 17:21:06,1.08,48708,64425,35596,59953,45800,40423
2024-10-09 17:21:06,1.12,48582,64311,35493,60236,46009,40615
2024-10-09 17:21:06,1.16,48400,64131,35347,60432,46154,40742
2024-10-09 17:21:06,1.2,48228,63964,35214,60590,46265,40842
2024-10-09 17:21:06,1.24,48115,63844,35115,60735,46367,40929
2024-10-09 17:21:06,1.28,48044,63718,35017,60736,46370,40903
2024-10-09 17:21:06,1.32,47941,63520,34881,60253,46023,40503
2024-10-09 17:21:06,1.36,47740,63216,34687,58883,45035,39432
2024-10-09 17:21:06,1.4,47473,62882,34473,56870,43592,37888
2024-10-09 17:21:06,1.44,47269,62692,34336,55323,42500,36714
2024-10-09 17:21:06,1.48,47258,62739,34333,55059,42332,36508
2024-10-09 17:21:06,1.52,47442,62943,34427,55795,42870,37042
2024-10-09 17:21:06,1.56,47664,63131,34513,56729,43532,37705
2024-10-09 17:21:06,1.6,47760,63134,34467,57257,43898,38029
2024-10-09 17:21:06,1.64,47665,62875,34221,57171,43831,37851
2024-10-09 17:21:06,1.68,47367,62408,33837,56629,43444,37324
2024-10-09 17:21:06,1.72,46925,61884,33463,56009,43006,36798
2024-10-09 17:21:06,1.76,46502,61446,33215,55609,42731,36530
2024-10-09 17:21:06,1.8,46204,61139,33091,55450,42633,36500
2024-10-09 17:21:06,1.84,46012,60929,33009,55404,42613,36534
2024-10-09 17:21:07,1.88,45897,60783,32921,55366,42597,36517
2024-10-09 17:21:07,1.92,45839,60684,32838,55247,42520,36403
2024-10-09 17:21:07,1.96,45800,60615,32772,54818,42216,36039
2024-10-09 17:21:07,2,45757,60569,32730,53686,41409,35140
2024-10-09 17:21:07,2.04,45744,60576,32751,51809,40077,33697
2024-10-09 17:21:07,2.08,45831,60680,32875,49966,38772,32331
2024-10-09 17:21:07,2.12,46024,60871,33083,49096,38157,31750
2024-10-09 17:21:07,2.16,46249,61097,33318,49331,38320,32021
2024-10-09 17:21:07,2.2,46447,61325,33536,50110,38868,32691
2024-10-09 17:21:07,2.24,46421,61401,33980,49874,38724,32886
2024-10-09 17:21:07,2.28,46619,61525,33709,50856,39398,33310
2024-10-09 17:21:07,2.32,46270,61289,33928,48187,37532,31592
2024-10-09 17:21:07,2.36,46746,61644,33809,51277,39698,33661
2024-10-09 17:21:07,2.4,46286,61351,34012,47574,37102,31165
2024-10-09 17:21:07,2.44,46777,61654,33839,51375,39770,33768
2024-10-09 17:21:07,2.48,46449,61501,34155,47915,37345,31480
2024-10-09 17:21:07,2.52,46726,61616,33843,51384,39783,33818
2024-10-09 17:21:07,2.56,46636,61634,34272,48581,37810,32020
2024-10-09 17:21:07,2.6,46683,61618,33873,51554,39916,33994
2024-10-09 17:21:07,2.64,46758,61715,34347,49106,38172,32435
2024-10-09 17:21:07,2.68,46701,61690,33949,51946,40205,34340
2024-10-09 17:21:07,2.72,46810,61741,34388,49336,38335,32627
2024-10-09 17:21:07,2.76,46762,61782,34050,52444,40555,34761
2024-10-09 17:21:07,2.8,46790,61707,34384,49334,38345,32648
2024-10-09 17:21:07,2.84,46822,61840,34132,52885,40855,35132
2024-10-09 17:21:07,2.88,46714,61624,34339,49285,38319,32630
2024-10-09 17:21:07,2.92,46867,61858,34184,53188,41061,35396
2024-10-09 17:21:07,2.96,46882,61852,34216,53305,41146,35520
2024-10-09 17:21:07,3,46820,61794,34209,52983,40924,35298
2024-10-09 17:21:07,3.04,46647,61624,34118,51800,40088,34387
2024-10-09 17:21:08,3.08,46641,61539,34288,49361,38369,32698
2024-10-09 17:21:08,3.12,46614,61491,34260,49588,38518,32873
2024-10-09 17:21:08,3.16,46621,61468,34255,49864,38708,33082
2024-10-09 17:21:08,3.2,46622,61432,34249,50071,38861,33250
2024-10-09 17:21:08,3.24,46586,61371,34232,50167,38939,33347
2024-10-09 17:21:08,3.28,46507,61305,34201,50117,38915,33325
2024-10-09 17:21:08,3.32,46405,61228,34145,49693,38623,32984
2024-10-09 17:21:08,3.36,46296,61123,34058,48508,37790,32015
2024-10-09 17:21:08,3.4,46201,61043,33985,46609,36454,30480
2024-10-09 17:21:08,3.44,46180,61077,34004,44832,35210,29067
2024-10-09 17:21:08,3.48,46283,61233,34127,44013,34639,28441
2024-10-09 17:21:08,3.52,46483,61443,34293,44170,34750,28590
2024-10-09 17:21:08,3.56,46697,61657,34448,44762,35170,29071
2024-10-09 17:21:08,3.6,46878,61851,34578,45322,35567,29514
2024-10-09 17:21:08,3.64,47006,61978,34664,45645,35792,29766
2024-10-09 17:21:08,3.68,47051,62015,34696,45740,35853,29842
2024-10-09 17:21:08,3.72,47034,62022,34708,45779,35884,29883
2024-10-09 17:21:08,3.76,47035,62069,34745,45951,36016,30034
2024-10-09 17:21:08,3.8,47090,62160,34818,46308,36272,30330
2024-10-09 17:21:08,3.84,47169,62244,34892,46746,36574,30687
2024-10-09 17:21:09,3.88,47229,62271,34922,47124,36829,30984
2024-10-09 17:21:09,3.92,47246,62254,34913,47386,37006,31182
2024-10-09 17:21:09,3.96,47228,62246,34907,47559,37130,31312
2024-10-09 17:21:09,4,47209,62235,34899,47584,37148,31320
2024-10-09 17:21:09,4.04,47187,62135,34827,47142,36825,30940
2024-10-09 17:21:09,4.08,47123,61904,34657,45863,35912,29893
2024-10-09 17:21:09,4.12,47002,61668,34481,44061,34631,28435
2024-10-09 17:21:09,4.16,46900,61633,34449,42768,33693,27370
2024-10-09 17:21:09,4.2,46936,61845,34598,42602,33521,27181
2024-10-09 17:21:09,4.24,47130,62180,34842,43225,33902,27626
2024-10-09 17:21:09,4.28,47402,62514,35090,44008,34413,28219
2024-10-09 17:21:09,4.32,47658,62783,35292,44583,34795,28662
2024-10-09 17:21:09,4.36,47822,62969,35427,44875,34990,28888
2024-10-09 17:21:09,4.4,47897,63098,35506,45004,35073,28989
2024-10-09 17:21:09,4.44,47958,63221,35576,45173,35188,29122
2024-10-09 17:21:09,4.48,48057,63362,35669,45507,35423,29385
2024-10-09 17:21:09,4.52,48176,63509,35774,45978,35755,29756
2024-10-09 17:21:09,4.56,48286,63643,35872,46478,36104,30148
2024-10-09 17:21:09,4.6,48378,63754,35948,46920,36412,30494
2024-10-09 17:21:09,4.64,48452,63843,36010,47265,36655,30770
2024-10-09 17:21:09,4.68,48512,63895,36055,47444,36785,30917
2024-10-09 17:21:09,4.72,48537,63827,36020,47188,36601,30709
2024-10-09 17:21:09,4.76,48439,63518,35815,46140,35853,29869
2024-10-09 17:21:09,4.8,48125,63012,35476,44522,34711,28597
2024-10-09 17:21:09,4.84,47713,62588,35201,43278,33840,27647
2024-10-09 17:21:10,4.88,47484,62465,35138,43065,33689,27507
2024-10-09 17:21:10,4.92,47518,62592,35240,43649,34093,27976
2024-10-09 17:21:10,4.96,47668,62788,35381,44426,34636,28584
2024-10-09 17:21:10,5,47799,62929,35475,44990,35033,29020
2024-10-09 17:21:10,5.04,47849,62986,35499,45236,35215,29204
2024-10-09 17:21:10,5.08,47828,62995,35480,45291,35264,29238
2024-10-09 17:21:10,5.12,47816,63018,35482,45385,35335,29313
2024-10-09 17:21:10,5.16,47868,63090,35535,45660,35528,29537
2024-10-09 17:21:10,5.2,47958,63182,35604,46081,35825,29870
2024-10-09 17:21:10,5.24,48038,63254,35648,46523,36143,30209
2024-10-09 17:21:10,5.28,48077,63309,35674,46900,36421,30496
2024-10-09 17:21:10,5.32,48071,63347,35694,47144,36607,30688
2024-10-09 17:21:10,5.36,48020,63302,35665,47053,36544,30611
2024-10-09 17:21:10,5.4,47890,63070,35511,46272,35978,29979
2024-10-09 17:21:10,5.44,47680,62662,35239,44798,34923,28800
2024-10-09 17:21:10,5.48,47456,62292,34994,43338,33891,27653
2024-10-09 17:21:10,5.52,47298,62149,34911,42681,33431,27160
2024-10-09 17:21:10,5.56,47256,62209,34975,42934,33609,27383
2024-10-09 17:21:10,5.6,47315,62350,35092,43639,34102,27949
2024-10-09 17:21:10,5.64,47420,62506,35207,44306,34573,28474
2024-10-09 17:21:10,5.68,47536,62648,35299,44687,34848,28771
2024-10-09 17:21:10,5.72,47641,62740,35356,44798,34926,28851
2024-10-09 17:21:10,5.76,47717,62797,35393,44835,34946,28874
2024-10-09 17:21:10,5.8,47776,62884,35454,45009,35066,29011
2024-10-09 17:21:10,5.84,47848,63028,35552,45371,35326,29307
2024-10-09 17:21:11,5.88,47934,63181,35654,45828,35654,29678
2024-10-09 17:21:11,5.92,48011,63292,35730,46246,35944,30010
2024-10-09 17:21:11,5.96,48051,63329,35753,46460,36083,30167
2024-10-09 17:21:11,6,47996,63224,35673,46169,35867,29911
2024-10-09 17:21:11,6.04,47776,62915,35447,45098,35109,29039
2024-10-09 17:21:11,6.08,47459,62522,35160,43571,34046,27830
2024-10-09 17:21:11,6.12,47251,62292,34995,42475,33294,26985
2024-10-09 17:21:11,6.16,47241,62308,35014,42310,33190,26881
2024-10-09 17:21:11,6.2,47356,62456,35133,42808,33539,27290
2024-10-09 17:21:11,6.24,47506,62618,35257,43443,33975,27792
2024-10-09 17:21:11,6.28,47625,62725,35333,43864,34259,28112
2024-10-09 17:21:11,6.32,47653,62743,35340,43978,34340,28191
2024-10-09 17:21:11,6.36,47589,62690,35300,43925,34312,28150
2024-10-09 17:21:11,6.4,47521,62637,35272,43933,34323,28163
2024-10-09 17:21:11,6.44,47521,62665,35308,44126,34455,28326
2024-10-09 17:21:11,6.48,47590,62789,35400,44472,34692,28606
2024-10-09 17:21:11,6.52,47706,62953,35513,44852,34955,28910
2024-10-09 17:21:11,6.56,47835,63084,35606,45098,35123,29103
2024-10-09 17:21:11,6.6,47889,63092,35617,44913,34984,28942
2024-10-09 17:21:11,6.64,47782,62900,35485,44011,34340,28205
2024-10-09 17:21:11,6.68,47581,62603,35275,42643,33382,27118
2024-10-09 17:21:11,6.72,47455,62446,35166,41627,32685,26338
2024-10-09 17:21:11,6.76,47487,62537,35246,41469,32589,26254
2024-10-09 17:21:11,6.8,47630,62768,35448,41930,32918,26660
2024-10-09 17:21:11,6.84,47802,62996,35655,42509,33327,27151
2024-10-09 17:21:12,6.88,47948,63152,35799,42912,33607,27485
2024-10-09 17:21:12,6.92,48036,63233,35873,43085,33713,27623
2024-10-09 17:21:12,6.96,48059,63270,35905,43127,33727,27657
2024-10-09 17:21:12,7,48061,63307,35930,43205,33777,27723
2024-10-09 17:21:12,7.04,48095,63380,35979,43425,33938,27903
2024-10-09 17:21:12,7.08,48168,63493,36057,43762,34185,28178
2024-10-09 17:21:12,7.12,48247,63592,36128,44093,34426,28450
2024-10-09 17:21:12,7.16,48288,63592,36136,44231,34524,28559
2024-10-09 17:21:12,7.2,48232,63429,36030,43902,34284,28284
2024-10-09 17:21:12,7.24,48029,63120,35820,42951,33606,27520
2024-10-09 17:21:12,7.28,47755,62819,35615,41748,32760,26581
2024-10-09 17:21:12,7.32,47602,62707,35550,41003,32242,26025
2024-10-09 17:21:12,7.36,47644,62809,35640,41019,32259,26067
2024-10-09 17:21:12,7.4,47803,63016,35796,41503,32602,26461
2024-10-09 17:21:12,7.44,47969,63211,35938,42025,32973,26872
2024-10-09 17:21:12,7.48,48070,63335,36030,42360,33212,27134
2024-10-09 17:21:12,7.52,48088,63383,36075,42497,33307,27245
2024-10-09 17:21:12,7.56,48079,63392,36101,42562,33344,27302
2024-10-09 17:21:12,7.6,48110,63424,36148,42714,33439,27428
2024-10-09 17:21:12,7.64,48191,63515,36231,43012,33643,27673
2024-10-09 17:21:12,7.68,48295,63649,36330,43396,33919,27990
2024-10-09 17:21:12,7.72,48395,63785,36418,43745,34175,28280
2024-10-09 17:21:12,7.76,48467,63859,36464,43877,34271,28387
2024-10-09 17:21:12,7.8,48453,63783,36409,43522,34013,28093
2024-10-09 17:21:12,7.84,48287,63520,36224,42580,33340,27329
2024-10-09 17:21:13,7.88,48027,63202,35994,41481,32564,26455
2024-10-09 17:21:13,7.92,47863,63046,35876,40899,32157,26007
2024-10-09 17:21:13,7.96,47883,63117,35927,41044,32259,26136
2024-10-09 17:21:13,8,48006,63312,36074,41581,32637,26574
2024-10-09 17:21:13,8.04,48137,63502,36224,42113,33012,27003
2024-10-09 17:21:13,8.08,48229,63614,36320,42451,33247,27273
2024-10-09 17:21:13,8.12,48271,63645,36357,42608,33349,27397
2024-10-09 17:21:13,8.16,48286,63660,36379,42720,33423,27490
2024-10-09 17:21:13,8.2,48315,63731,36433,42924,33572,27661
2024-10-09 17:21:13,8.24,48390,63862,36524,43251,33810,27927
2024-10-09 17:21:13,8.28,48502,63998,36615,43620,34072,28222
2024-10-09 17:21:13,8.32,48599,64081,36668,43906,34272,28446
2024-10-09 17:21:13,8.36,48641,64060,36655,43923,34276,28450
2024-10-09 17:21:13,8.4,48577,63867,36535,43405,33906,28034
2024-10-09 17:21:13,8.44,48347,63513,36305,42344,33165,27206
2024-10-09 17:21:13,8.48,48038,63171,36089,41287,32433,26404
2024-10-09 17:21:13,8.52,47873,63045,36026,40873,32144,26110
2024-10-09 17:21:13,8.56,47938,63170,36127,41183,32353,26370
2024-10-09 17:21:13,8.6,48132,63423,36302,41808,32789,26867
2024-10-09 17:21:13,8.64,48329,63660,36456,42330,33161,27275
2024-10-09 17:21:13,8.68,48449,63800,36547,42580,33341,27464
2024-10-09 17:21:13,8.72,48481,63861,36592,42641,33380,27507
2024-10-09 17:21:13,8.76,48488,63911,36631,42701,33421,27558
2024-10-09 17:21:13,8.8,48532,63988,36687,42896,33559,27719
2024-10-09 17:21:13,8.84,48617,64094,36759,43235,33794,27988
2024-10-09 17:21:14,8.88,48710,64212,36839,43628,34069,28302
2024-10-09 17:21:14,8.92,48783,64304,36902,43937,34289,28553
2024-10-09 17:21:14,8.96,48819,64291,36891,43923,34279,28538
2024-10-09 17:21:14,9,48753,64079,36743,43293,33832,28025
2024-10-09 17:21:14,9.04,48516,63698,36477,42147,33022,27110
2024-10-09 17:21:14,9.08,48198,63369,36251,41165,32335,26346
2024-10-09 17:21:14,9.12,48031,63299,36210,40947,32192,26198
2024-10-09 17:21:14,9.16,48100,63459,36336,41417,32529,26590
2024-10-09 17:21:14,9.2,48289,63682,36508,42083,32995,27125
2024-10-09 17:21:14,9.24,48464,63847,36630,42559,33324,27501
2024-10-09 17:21:14,9.28,48545,63925,36680,42756,33459,27652
2024-10-09 17:21:14,9.32,48528,63943,36687,42804,33494,27689
2024-10-09 17:21:14,9.36,48486,63948,36689,42887,33558,27760
2024-10-09 17:21:14,9.4,48482,63970,36708,43100,33707,27935
2024-10-09 17:21:14,9.44,48515,64015,36751,43417,33922,28191
2024-10-09 17:21:14,9.48,48565,64080,36810,43765,34158,28469
2024-10-09 17:21:14,9.52,48630,64135,36854,44035,34336,28675
2024-10-09 17:21:14,9.56,48674,64095,36825,43970,34277,28607
2024-10-09 17:21:14,9.6,48607,63858,36658,43245,33766,28024
2024-10-09 17:21:14,9.64,48349,63451,36371,41982,32893,27031
2024-10-09 17:21:14,9.68,48002,63100,36122,40921,32165,26213
2024-10-09 17:21:14,9.72,47823,63016,36072,40677,32007,26047
2024-10-09 17:21:14,9.76,47913,63200,36216,41164,32351,26449
2024-10-09 17:21:14,9.8,48143,63488,36421,41873,32842,27003
2024-10-09 17:21:14,9.84,48362,63726,36580,42386,33194,27393
2024-10-09 17:21:15,9.88,48494,63879,36679,42601,33342,27555
2024-10-09 17:21:15,9.92,48542,63983,36751,42662,33389,27609
2024-10-09 17:21:15,9.96,48580,64089,36828,42780,33474,27714
2024-10-09 17:21:15,10,48674,64230,36933,43068,33670,27948
2024-10-09 17:21:15,10.04,48811,64407,37061,43487,33959,28282
2024-10-09 17:21:15,10.08,48950,64584,37182,43913,34258,28625
2024-10-09 17:21:15,10.12,49049,64694,37253,44163,34431,28820
2024-10-09 17:21:15,10.16,49048,64636,37206,43951,34266,28624
2024-10-09 17:21:15,10.2,48858,64342,36995,43071,33635,27897
2024-10-09 17:21:15,10.24,48532,63927,36704,41873,32798,26946
2024-10-09 17:21:15,10.28,48304,63672,36530,41139,32297,26390
2024-10-09 17:21:15,10.32,48312,63737,36581,41275,32403,26524
2024-10-09 17:21:15,10.36,48473,64017,36786,41982,32905,27101
2024-10-09 17:21:15,10.4,48660,64314,36993,42708,33420,27679
2024-10-09 17:21:15,10.44,48810,64491,37104,43107,33699,27981
2024-10-09 17:21:15,10.48,48893,64548,37132,43184,33745,28025
2024-10-09 17:21:15,10.52,48933,64588,37162,43185,33737,28023
2024-10-09 17:21:15,10.56,48981,64687,37240,43328,33834,28142
2024-10-09 17:21:15,10.6,49074,64829,37346,43648,34057,28400
2024-10-09 17:21:15,10.64,49212,64971,37447,44052,34337,28721
2024-10-09 17:21:15,10.68,49350,65072,37517,44374,34560,28971
2024-10-09 17:21:15,10.72,49425,65048,37489,44316,34513,28905
2024-10-09 17:21:15,10.76,49364,64799,37292,43565,33980,28283
2024-10-09 17:21:15,10.8,49113,64389,36984,42318,33106,27289
2024-10-09 17:21:15,10.84,48796,64082,36762,41370,32454,26559
2024-10-09 17:21:16,10.88,48659,64070,36761,41292,32409,26527
2024-10-09 17:21:16,10.92,48767,64289,36927,41900,32829,27021
2024-10-09 17:21:16,10.96,48980,64553,37120,42644,33331,27598
2024-10-09 17:21:16,11,49167,64743,37258,43131,33659,27963
2024-10-09 17:21:16,11.04,49271,64840,37334,43300,33773,28086
2024-10-09 17:21:16,11.08,49292,64882,37374,43321,33788,28106
2024-10-09 17:21:16,11.12,49289,64931,37413,43402,33848,28186
2024-10-09 17:21:16,11.16,49319,65020,37470,43639,34022,28391
2024-10-09 17:21:16,11.2,49393,65145,37547,43993,34277,28679
2024-10-09 17:21:16,11.24,49496,65257,37621,44310,34497,28928
2024-10-09 17:21:16,11.28,49568,65238,37610,44269,34454,28875
2024-10-09 17:21:16,11.32,49509,64974,37416,43534,33924,28259
2024-10-09 17:21:16,11.36,49247,64529,37082,42286,33051,27249
2024-10-09 17:21:16,11.4,48893,64171,36818,41306,32383,26486
2024-10-09 17:21:16,11.44,48702,64103,36777,41152,32295,26401
2024-10-09 17:21:16,11.48,48754,64273,36911,41641,32649,26819
2024-10-09 17:21:16,11.52,48927,64506,37077,42267,33093,27319
2024-10-09 17:21:16,11.56,49091,64674,37190,42693,33391,27643
2024-10-09 17:21:16,11.6,49178,64749,37244,42858,33500,27760
2024-10-09 17:21:16,11.64,49191,64776,37272,42897,33518,27787
2024-10-09 17:21:16,11.68,49204,64817,37309,43004,33581,27870
2024-10-09 17:21:16,11.72,49266,64906,37377,43266,33753,28077
2024-10-09 17:21:16,11.76,49363,65034,37466,43630,34002,28365
2024-10-09 17:21:16,11.8,49450,65145,37532,43931,34216,28600
2024-10-09 17:21:16,11.84,49479,65127,37495,43872,34184,28539
2024-10-09 17:21:17,11.88,49386,64867,37285,43149,33687,27945
2024-10-09 17:21:17,11.92,49109,64418,36951,41926,32836,26963
2024-10-09 17:21:17,11.96,48758,64043,36679,40947,32152,26189
2024-10-09 17:21:17,12,48578,63950,36610,40755,32011,26041
2024-10-09 17:21:17,12.04,48643,64102,36717,41185,32302,26383
2024-10-09 17:21:17,12.08,48827,64331,36882,41771,32705,26849
2024-10-09 17:21:17,12.12,48995,64506,37003,42210,33008,27194
2024-10-09 17:21:17,12.16,49075,64587,37050,42424,33160,27355
2024-10-09 17:21:17,12.2,49075,64632,37071,42515,33231,27428
2024-10-09 17:21:17,12.24,49091,64723,37142,42662,33343,27564
2024-10-09 17:21:17,12.28,49180,64871,37273,42956,33551,27821
2024-10-09 17:21:17,12.32,49298,65015,37404,43332,33810,28131
2024-10-09 17:21:17,12.36,49382,65101,37478,43650,34031,28385
2024-10-09 17:21:17,12.4,49412,65094,37476,43734,34088,28446
2024-10-09 17:21:17,12.44,49343,64929,37361,43324,33791,28106
2024-10-09 17:21:17,12.48,49105,64580,37106,42328,33086,27302
2024-10-09 17:21:17,12.52,48763,64186,36805,41193,32294,26400
2024-10-09 17:21:17,12.56,48527,63969,36627,40587,31882,25928
2024-10-09 17:21:17,12.6,48517,64012,36652,40698,31970,26026
2024-10-09 17:21:17,12.64,48664,64216,36820,41202,32323,26443
2024-10-09 17:21:17,12.68,48843,64451,37028,41738,32694,26898
2024-10-09 17:21:17,12.72,48974,64632,37197,42130,32965,27239
2024-10-09 17:21:17,12.76,49046,64734,37298,42350,33112,27431
2024-10-09 17:21:17,12.8,49087,64800,37363,42500,33208,27552
2024-10-09 17:21:17,12.84,49144,64906,37444,42730,33359,27731
2024-10-09 17:21:18,12.88,49251,65071,37564,43075,33599,28013
2024-10-09 17:21:18,12.92,49401,65247,37702,43459,33870,28341
2024-10-09 17:21:18,12.96,49548,65397,37823,43797,34109,28631
2024-10-09 17:21:18,13,49662,65491,37890,43990,34240,28787
2024-10-09 17:21:18,13.04,49717,65447,37852,43813,34109,28625
2024-10-09 17:21:18,13.08,49650,65181,37653,43037,33562,27980
2024-10-09 17:21:18,13.12,49402,64771,37348,41889,32764,27054
2024-10-09 17:21:18,13.16,49079,64460,37112,41058,32191,26398
2024-10-09 17:21:18,13.2,48896,64400,37059,40939,32114,26315
2024-10-09 17:21:18,13.24,48910,64532,37150,41306,32380,26621
2024-10-09 17:21:18,13.28,49019,64720,37285,41787,32724,27013
2024-10-09 17:21:18,13.32,49139,64879,37405,42195,33006,27338
2024-10-09 17:21:18,13.36,49229,64973,37490,42464,33182,27552
2024-10-09 17:21:18,13.4,49279,65010,37545,42625,33282,27685
2024-10-09 17:21:18,13.44,49309,65049,37597,42801,33395,27832
2024-10-09 17:21:18,13.48,49352,65155,37674,43090,33596,28063
2024-10-09 17:21:18,13.52,49441,65334,37783,43468,33870,28363
2024-10-09 17:21:18,13.56,49577,65519,37898,43843,34147,28665
2024-10-09 17:21:18,13.6,49717,65653,37991,44159,34372,28918
2024-10-09 17:21:18,13.64,49829,65727,38045,44378,34519,29087
2024-10-09 17:21:18,13.68,49894,65711,38025,44347,34491,29052
2024-10-09 17:21:18,13.72,49841,65511,37872,43791,34097,28596
2024-10-09 17:21:18,13.76,49580,65110,37589,42687,33321,27716
2024-10-09 17:21:18,13.8,49201,64705,37310,41596,32558,26860
2024-10-09 17:21:18,13.84,48967,64525,37188,41158,32253,26527
2024-10-09 17:21:19,13.88,48976,64588,37240,41401,32420,26724
2024-10-09 17:21:19,13.92,49114,64761,37378,41918,32773,27133
2024-10-09 17:21:19,13.96,49263,64934,37515,42388,33094,27505
2024-10-09 17:21:19,14,49375,65052,37603,42688,33300,27746
2024-10-09 17:21:19,14.04,49443,65112,37643,42831,33405,27871
2024-10-09 17:21:19,14.08,49482,65166,37683,42952,33499,27985
2024-10-09 17:21:19,14.12,49523,65268,37762,43189,33671,28187
2024-10-09 17:21:19,14.16,49597,65417,37875,43556,33929,28483
2024-10-09 17:21:19,14.2,49696,65567,37986,43960,34211,28803
2024-10-09 17:21:19,14.24,49782,65677,38067,44306,34450,29079
2024-10-09 17:21:19,14.28,49855,65758,38129,44575,34632,29295
2024-10-09 17:21:19,14.32,49936,65835,38185,44769,34759,29450
2024-10-09 17:21:19,14.36,50009,65849,38194,44752,34737,29428
2024-10-09 17:21:19,14.4,49981,65684,38070,44229,34365,28994
2024-10-09 17:21:19,14.44,49757,65322,37801,43148,33610,28118
2024-10-09 17:21:19,14.48,49427,64967,37538,42058,32858,27256
2024-10-09 17:21:19,14.52,49233,64846,37454,41625,32571,26934
2024-10-09 17:21:19,14.56,49260,64964,37551,41898,32773,27173
2024-10-09 17:21:19,14.6,49394,65171,37714,42451,33163,27627
2024-10-09 17:21:19,14.64,49533,65360,37857,42948,33506,28022
2024-10-09 17:21:19,14.68,49634,65487,37947,43268,33722,28265
2024-10-09 17:21:19,14.72,49688,65562,37992,43426,33828,28382
2024-10-09 17:21:19,14.76,49728,65632,38028,43556,33917,28486
2024-10-09 17:21:19,14.8,49804,65741,38092,43802,34089,28684
2024-10-09 17:21:19,14.84,49930,65892,38197,44194,34363,28998
2024-10-09 17:21:20,14.88,50076,66052,38322,44651,34679,29364
2024-10-09 17:21:20,14.92,50196,66178,38425,45071,34962,29697
2024-10-09 17:21:20,14.96,50269,66254,38487,45402,35181,29959
2024-10-09 17:21:20,15,50307,66280,38517,45612,35316,30132
2024-10-09 17:21:20,15.04,50307,66221,38489,45536,35254,30077
2024-10-09 17:21:20,15.08,50211,65996,38330,44878,34793,29545
2024-10-09 17:21:20,15.12,49956,65616,38040,43678,33964,28572
2024-10-09 17:21:20,15.16,49643,65280,37775,42611,33231,27711
2024-10-09 17:21:20,15.2,49492,65190,37699,42326,33040,27483
2024-10-09 17:21:20,15.24,49550,65330,37800,42758,33346,27837
2024-10-09 17:21:20,15.28,49685,65544,37953,43406,33806,28368
2024-10-09 17:21:20,15.32,49791,65708,38064,43901,34158,28767
2024-10-09 17:21:20,15.36,49847,65787,38115,44146,34328,28956
2024-10-09 17:21:20,15.4,49878,65820,38142,44244,34392,29029
2024-10-09 17:21:20,15.44,49931,65872,38190,44389,34491,29149
2024-10-09 17:21:20,15.48,50022,65969,38269,44702,34707,29402
2024-10-09 17:21:20,15.52,50131,66092,38357,45147,35014,29751
2024-10-09 17:21:20,15.56,50236,66215,38436,45617,35335,30119
2024-10-09 17:21:20,15.6,50329,66323,38510,46036,35620,30453
2024-10-09 17:21:20,15.64,50400,66405,38573,46352,35840,30713
2024-10-09 17:21:20,15.68,50424,66407,38581,46427,35899,30777
2024-10-09 17:21:20,15.72,50344,66248,38469,45978,35590,30409
2024-10-09 17:21:20,15.76,50105,65912,38227,44882,34825,29518
2024-10-09 17:21:20,15.8,49779,65543,37964,43602,33931,28497
2024-10-09 17:21:20,15.84,49562,65353,37829,42917,33456,27969
2024-10-09 17:21:21,15.88,49553,65431,37880,43120,33606,28153
2024-10-09 17:21:21,15.92,49687,65688,38055,43848,34119,28744
2024-10-09 17:21:21,15.96,49868,65951,38241,44565,34613,29313
