ts,time,c14,c16,c17,c20,c22,c23
2024-11-08 22:33:58,0,30930,33656,37886,35682,27599,31681
2024-11-08 22:33:58,0.04,32585,36164,41366,36822,29007,33898
2024-11-08 22:33:58,0.08,36460,41055,47849,40328,31824,38101
2024-11-08 22:33:58,0.12,41289,46729,55258,45685,35246,42998
2024-11-08 22:33:58,0.16,45219,51113,60979,50721,38204,47075
2024-11-08 22:33:58,0.2,47593,53573,64229,54032,40192,49716
2024-11-08 22:33:59,0.24,48907,54800,65889,55943,41371,51230
2024-11-08 22:33:59,0.28,49688,55429,66753,56914,42012,52033
2024-11-08 22:33:59,0.32,50124,55680,67085,57063,42249,52320
2024-11-08 22:33:59,0.36,50204,55675,67051,56753,42210,52264
2024-11-08 22:33:59,0.4,49959,55538,66838,56393,42044,52054
2024-11-08 22:33:59,0.44,49617,55367,66595,56122,41868,51837
2024-11-08 22:33:59,0.48,49406,55271,66465,55967,41785,51744
2024-11-08 22:33:59,0.52,49393,55345,66561,55953,41909,51927
2024-11-08 22:33:59,0.56,49471,55474,66726,56105,42269,52429
2024-11-08 22:33:59,0.6,49291,55217,66394,56410,42624,52928
2024-11-08 22:33:59,0.64,48582,54318,65231,56695,42651,52985
2024-11-08 22:33:59,0.68,47576,53166,63721,56688,42346,52590
2024-11-08 22:33:59,0.72,46651,52227,62456,56283,41861,51958
2024-11-08 22:33:59,0.76,45975,51582,61551,55586,41274,51194
2024-11-08 22:33:59,0.8,45592,51150,60935,54804,40694,50429
2024-11-08 22:33:59,0.84,45432,50883,60570,54128,40241,49807
2024-11-08 22:33:59,0.88,45411,50798,60472,53748,39996,49448
2024-11-08 22:33:59,0.92,45463,50860,60579,53719,39949,49360
2024-11-08 22:33:59,0.96,45517,50926,60686,53807,39958,49367
2024-11-08 22:33:59,1,45521,50876,60631,53761,39887,49279
2024-11-08 22:33:59,1.04,45440,50714,60411,53559,39719,49060
2024-11-08 22:33:59,1.08,45292,50513,60121,53310,39506,48776
2024-11-08 22:33:59,1.12,45141,50315,59826,53096,39257,48443
2024-11-08 22:33:59,1.16,45026,50138,59557,52931,38967,48061
2024-11-08 22:33:59,1.2,44922,50006,59359,52771,38743,47773
2024-11-08 22:34:00,1.24,44694,49818,59107,52503,38620,47611
2024-11-08 22:34:00,1.28,44229,49356,58482,52018,38349,47246
2024-11-08 22:34:00,1.32,43778,48708,57570,51460,37759,46450
2024-11-08 22:34:00,1.36,43799,48377,57021,51075,37024,45461
2024-11-08 22:34:00,1.4,44443,48954,57633,50897,36617,44922
2024-11-08 22:34:00,1.44,45432,50430,59451,50922,36884,45304
2024-11-08 22:34:00,1.48,46269,51879,61307,51148,37500,46150
2024-11-08 22:34:00,1.52,46759,52666,62361,51461,37982,46799
2024-11-08 22:34:00,1.56,46960,52862,62668,51683,38184,47062
2024-11-08 22:34:00,1.6,46638,52324,62034,51487,37975,46770
2024-11-08 22:34:00,1.64,45342,50642,59966,50498,37176,45684
2024-11-08 22:34:00,1.68,43175,48043,56746,48811,35922,43979
2024-11-08 22:34:00,1.72,40846,45311,53324,46980,34564,42120
2024-11-08 22:34:00,1.76,38664,42627,49933,45235,33158,40138
2024-11-08 22:34:00,1.8,36100,39339,45848,43050,31322,37451
2024-11-08 22:34:00,1.84,32422,34886,40496,39558,28683,33513
2024-11-08 22:34:00,1.88,27840,29747,34376,34912,25548,28812
2024-11-08 22:34:00,1.92,23500,24987,28500,30524,22698,24563
2024-11-08 22:34:00,1.96,20014,21070,23299,27327,20531,21429
2024-11-08 22:34:00,2,17131,17827,18703,25101,18935,19354
2024-11-08 22:34:00,2.04,14563,15103,14782,23473,17743,18126
2024-11-08 22:34:00,2.08,12444,13027,11891,22474,16967,17587
2024-11-08 22:34:00,2.12,11186,11775,10256,22102,16621,17522
2024-11-08 22:34:00,2.16,10910,11271,9659,22109,16581,17682
2024-11-08 22:34:00,2.2,11215,11281,9712,22246,16679,17892
2024-11-08 22:34:01,2.24,11678,11593,10125,22385,16805,18063
2024-11-08 22:34:01,2.28,12136,12027,10690,22489,16917,18164
2024-11-08 22:34:01,2.32,12552,12468,11272,22570,17015,18216
2024-11-08 22:34:01,2.36,12929,12905,11845,22655,17112,18237
2024-11-08 22:34:01,2.4,13335,13442,12532,22762,17224,18212
2024-11-08 22:34:01,2.44,14006,14335,13674,22937,17400,18189
2024-11-08 22:34:01,2.48,15446,16002,15849,23314,17798,18479
2024-11-08 22:34:01,2.52,18128,18813,19609,24258,18696,19670
2024-11-08 22:34:01,2.56,21880,22646,24849,26269,20243,22041
2024-11-08 22:34:01,2.6,25928,26863,30695,29275,22218,25098
2024-11-08 22:34:01,2.64,29737,31074,36469,32562,24332,28221
2024-11-08 22:34:01,2.68,33208,35331,42022,35657,26517,31265
2024-11-08 22:34:01,2.72,36216,39375,46973,38417,28643,34134
2024-11-08 22:34:01,2.76,38503,42341,50417,40562,30301,36355
2024-11-08 22:34:01,2.8,39793,43220,51351,41566,30976,37259
2024-11-08 22:34:01,2.84,39652,41413,49134,40934,30342,36396
2024-11-08 22:34:01,2.88,37237,37166,43841,38778,28519,33885
2024-11-08 22:34:01,2.92,32374,31629,36577,35771,26060,30386
2024-11-08 22:34:01,2.96,26661,26278,29298,32438,23609,26712
2024-11-08 22:34:01,3,21896,22237,23784,29318,21679,23650
2024-11-08 22:34:01,3.04,18654,19818,20567,27137,20488,21655
2024-11-08 22:34:01,3.08,17112,18738,19197,26071,19918,20601
2024-11-08 22:34:01,3.12,17223,18589,19077,25755,19739,20108
2024-11-08 22:34:01,3.16,18104,18958,19664,25932,19780,19904
2024-11-08 22:34:01,3.2,18916,19548,20568,26453,19935,19866
2024-11-08 22:34:02,3.24,19569,20250,21642,27043,20143,19935
2024-11-08 22:34:02,3.28,20196,20987,22764,27500,20360,20058
2024-11-08 22:34:02,3.32,20758,21609,23712,27820,20553,20187
2024-11-08 22:34:02,3.36,21107,21989,24301,28050,20708,20296
2024-11-08 22:34:02,3.4,21202,22100,24490,28216,20821,20375
2024-11-08 22:34:02,3.44,21104,21981,24337,28329,20888,20417
2024-11-08 22:34:02,3.48,20843,21690,23934,28419,20933,20448
2024-11-08 22:34:02,3.52,20427,21285,23373,28547,21008,20523
2024-11-08 22:34:02,3.56,19944,20827,22736,28730,21131,20662
2024-11-08 22:34:02,3.6,19499,20393,22111,28899,21257,20818
2024-11-08 22:34:02,3.64,19133,20038,21568,29004,21347,20946
2024-11-08 22:34:02,3.68,18850,19749,21110,29081,21420,21059
2024-11-08 22:34:02,3.72,18641,19489,20695,29192,21516,21182
2024-11-08 22:34:02,3.76,18478,19265,20329,29338,21639,21307
2024-11-08 22:34:02,3.8,18354,19114,20055,29460,21745,21402
2024-11-08 22:34:02,3.84,18281,19045,19883,29508,21801,21445
2024-11-08 22:34:02,3.88,18254,19034,19777,29495,21813,21449
2024-11-08 22:34:02,3.92,18256,19051,19701,29471,21815,21446
2024-11-08 22:34:02,3.96,18274,19078,19648,29472,21827,21456
2024-11-08 22:34:02,4,18308,19115,19630,29501,21853,21482
2024-11-08 22:34:02,4.04,18356,19168,19651,29547,21888,21517
2024-11-08 22:34:02,4.08,18402,19228,19685,29591,21924,21552
2024-11-08 22:34:02,4.12,18423,19267,19688,29616,21946,21578
2024-11-08 22:34:02,4.16,18414,19264,19639,29618,21944,21585
2024-11-08 22:34:02,4.2,18388,19221,19548,29616,21932,21582
2024-11-08 22:34:03,4.24,18359,19167,19446,29634,21937,21595
2024-11-08 22:34:03,4.28,18327,19124,19342,29682,21974,21634
2024-11-08 22:34:03,4.32,18286,19085,19234,29749,22029,21691
2024-11-08 22:34:03,4.36,18245,19048,19131,29844,22099,21766
2024-11-08 22:34:03,4.4,18218,19027,19059,29993,22208,21879
2024-11-08 22:34:03,4.44,18205,19031,19028,30194,22360,22032
2024-11-08 22:34:03,4.48,18191,19033,19000,30396,22514,22188
2024-11-08 22:34:03,4.52,18152,18994,18925,30529,22609,22293
2024-11-08 22:34:03,4.56,18083,18905,18780,30575,22632,22336
2024-11-08 22:34:03,4.6,17983,18779,18570,30551,22604,22332
2024-11-08 22:34:03,4.64,17858,18626,18308,30479,22551,22304
2024-11-08 22:34:03,4.68,17733,18471,18038,30395,22500,22278
2024-11-08 22:34:03,4.72,17632,18340,17810,30338,22470,22277
2024-11-08 22:34:03,4.76,17547,18230,17620,30313,22462,22303
2024-11-08 22:34:03,4.8,17460,18120,17434,30309,22467,22354
2024-11-08 22:34:03,4.84,17374,18006,17245,30324,22485,22426
2024-11-08 22:34:03,4.88,17304,17912,17079,30355,22517,22506
2024-11-08 22:34:03,4.92,17260,17854,16959,30377,22547,22571
2024-11-08 22:34:03,4.96,17238,17827,16888,30378,22560,22615
2024-11-08 22:34:03,5,17237,17821,16858,30376,22566,22646
2024-11-08 22:34:03,5.04,17253,17829,16849,30392,22579,22676
2024-11-08 22:34:03,5.08,17277,17846,16856,30448,22619,22734
2024-11-08 22:34:03,5.12,17302,17875,16888,30572,22707,22846
2024-11-08 22:34:03,5.16,17332,17920,16952,30782,22860,23021
2024-11-08 22:34:03,5.2,17362,17971,17029,31037,23047,23216
2024-11-08 22:34:04,5.24,17376,17999,17071,31228,23185,23348
2024-11-08 22:34:04,5.28,17356,17979,17036,31280,23219,23371
2024-11-08 22:34:04,5.32,17301,17911,16925,31222,23173,23324
2024-11-08 22:34:04,5.36,17222,17817,16775,31150,23123,23290
2024-11-08 22:34:04,5.4,17138,17718,16616,31138,23119,23321
2024-11-08 22:34:04,5.44,17051,17613,16448,31169,23145,23391
2024-11-08 22:34:04,5.48,16958,17494,16266,31184,23156,23451
2024-11-08 22:34:04,5.52,16856,17362,16075,31148,23128,23476
2024-11-08 22:34:04,5.56,16739,17226,15880,31056,23061,23464
2024-11-08 22:34:04,5.6,16624,17104,15707,30932,22977,23438
2024-11-08 22:34:04,5.64,16541,17017,15584,30821,22906,23423
2024-11-08 22:34:04,5.68,16496,16965,15506,30736,22854,23417
2024-11-08 22:34:04,5.72,16479,16938,15451,30654,22810,23399
2024-11-08 22:34:04,5.76,16481,16936,15427,30572,22776,23377
2024-11-08 22:34:04,5.8,16502,16963,15449,30512,22762,23373
2024-11-08 22:34:04,5.84,16537,17008,15512,30512,22780,23402
2024-11-08 22:34:04,5.88,16577,17064,15600,30602,22846,23475
2024-11-08 22:34:04,5.92,16618,17121,15696,30780,22969,23592
2024-11-08 22:34:04,5.96,16643,17160,15769,30981,23107,23717
2024-11-08 22:34:04,6,16638,17163,15787,31113,23193,23794
2024-11-08 22:34:04,6.04,16611,17138,15754,31144,23207,23803
2024-11-08 22:34:04,6.08,16588,17111,15701,31113,23182,23771
2024-11-08 22:34:04,6.12,16588,17105,15674,31077,23158,23735
2024-11-08 22:34:04,6.16,16614,17124,15699,31063,23151,23713
2024-11-08 22:34:04,6.2,16655,17165,15767,31072,23158,23707
2024-11-08 22:34:05,6.24,16700,17220,15852,31096,23173,23711
2024-11-08 22:34:05,6.28,16752,17286,15944,31125,23192,23720
2024-11-08 22:34:05,6.32,16822,17364,16052,31164,23220,23735
2024-11-08 22:34:05,6.36,16901,17453,16168,31209,23255,23745
2024-11-08 22:34:05,6.4,16957,17527,16252,31229,23273,23729
2024-11-08 22:34:05,6.44,16965,17550,16273,31206,23255,23682
2024-11-08 22:34:05,6.48,16927,17510,16226,31152,23210,23625
2024-11-08 22:34:05,6.52,16866,17434,16135,31096,23166,23582
2024-11-08 22:34:05,6.56,16804,17356,16034,31070,23151,23565
2024-11-08 22:34:05,6.6,16753,17303,15951,31110,23186,23602
2024-11-08 22:34:05,6.64,16718,17279,15906,31236,23281,23709
2024-11-08 22:34:05,6.68,16700,17273,15897,31408,23395,23841
2024-11-08 22:34:05,6.72,16696,17280,15917,31543,23451,23898
2024-11-08 22:34:05,6.76,16713,17335,16013,31552,23388,23784
2024-11-08 22:34:05,6.8,16827,17544,16333,31384,23237,23492
2024-11-08 22:34:05,6.84,17157,18001,17031,31150,23116,23132
2024-11-08 22:34:05,6.88,17716,18674,18070,31075,23108,22852
2024-11-08 22:34:05,6.92,18332,19393,19192,31198,23159,22704
2024-11-08 22:34:05,6.96,18829,19992,20141,31351,23173,22638
2024-11-08 22:34:05,7,19181,20426,20839,31394,23152,22622
2024-11-08 22:34:05,7.04,19427,20705,21290,31321,23143,22645
2024-11-08 22:34:05,7.08,19569,20820,21476,31210,23138,22660
2024-11-08 22:34:05,7.12,19589,20810,21460,31126,23116,22640
2024-11-08 22:34:05,7.16,19532,20781,21411,31100,23103,22631
2024-11-08 22:34:05,7.2,19516,20838,21480,31134,23130,22681
2024-11-08 22:34:06,7.24,19651,21089,21821,31188,23192,22806
2024-11-08 22:34:06,7.28,20062,21699,22657,31211,23280,23044
2024-11-08 22:34:06,7.32,20943,22813,24177,31165,23412,23465
2024-11-08 22:34:06,7.36,22399,24483,26414,31094,23645,24130
2024-11-08 22:34:06,7.4,24318,26673,29258,31251,24080,25122
2024-11-08 22:34:06,7.44,26466,29203,32434,31950,24769,26479
2024-11-08 22:34:06,7.48,28468,31604,35363,33120,25560,27948
2024-11-08 22:34:06,7.52,29851,33287,37375,34233,26152,29040
2024-11-08 22:34:06,7.56,30398,34004,38219,34756,26399,29498
2024-11-08 22:34:06,7.6,30312,33982,38184,34614,26392,29482
2024-11-08 22:34:06,7.64,29943,33652,37778,34247,26309,29308
2024-11-08 22:34:06,7.68,29571,33360,37403,34057,26263,29177
2024-11-08 22:34:06,7.72,29312,33118,37052,34029,26221,29017
2024-11-08 22:34:06,7.76,29025,32641,36375,33938,26070,28627
2024-11-08 22:34:06,7.8,28449,31720,35143,33663,25845,28046
2024-11-08 22:34:06,7.84,27503,30404,33456,33382,25750,27589
2024-11-08 22:34:06,7.88,26343,28943,31634,33464,25942,27517
2024-11-08 22:34:06,7.92,25262,27680,30068,34027,26385,27810
2024-11-08 22:34:06,7.96,24529,26811,28969,34840,26903,28251
2024-11-08 22:34:06,8,24170,26265,28262,35611,27327,28631
2024-11-08 22:34:06,8.04,23957,25857,27730,36147,27593,28854
2024-11-08 22:34:06,8.08,23699,25465,27203,36441,27743,28936
2024-11-08 22:34:06,8.12,23380,25056,26631,36656,27842,28939
2024-11-08 22:34:06,8.16,23022,24600,25985,36917,27921,28897
2024-11-08 22:34:06,8.2,22639,24101,25282,37220,27994,28833
2024-11-08 22:34:07,8.24,22270,23639,24638,37544,28086,28800
2024-11-08 22:34:07,8.28,21953,23289,24155,37890,28213,28842
2024-11-08 22:34:07,8.32,21700,23029,23791,38227,28354,28929
2024-11-08 22:34:07,8.36,21479,22773,23417,38495,28456,28980
2024-11-08 22:34:07,8.4,21234,22455,22954,38645,28479,28941
2024-11-08 22:34:07,8.44,20922,22068,22401,38668,28411,28806
2024-11-08 22:34:07,8.48,20521,21625,21782,38567,28259,28592
2024-11-08 22:34:07,8.52,20073,21153,21132,38363,28046,28327
2024-11-08 22:34:07,8.56,19656,20734,20547,38140,27847,28088
2024-11-08 22:34:07,8.6,19353,20465,20149,38011,27763,27986
2024-11-08 22:34:07,8.64,19217,20351,19952,38032,27827,28059
2024-11-08 22:34:07,8.68,19225,20318,19874,38205,27975,28235
2024-11-08 22:34:07,8.72,19279,20309,19845,38467,28111,28399
2024-11-08 22:34:07,8.76,19326,20331,19864,38673,28179,28483
2024-11-08 22:34:07,8.8,19383,20396,19947,38752,28189,28495
2024-11-08 22:34:07,8.84,19456,20486,20067,38743,28169,28467
2024-11-08 22:34:07,8.88,19520,20572,20180,38702,28141,28426
2024-11-08 22:34:07,8.92,19565,20635,20260,38666,28125,28394
2024-11-08 22:34:07,8.96,19597,20679,20312,38651,28129,28383
2024-11-08 22:34:07,9,19621,20709,20351,38661,28148,28393
2024-11-08 22:34:07,9.04,19641,20730,20388,38692,28170,28422
2024-11-08 22:34:07,9.08,19666,20759,20440,38734,28194,28461
2024-11-08 22:34:07,9.12,19703,20808,20510,38781,28223,28502
2024-11-08 22:34:07,9.16,19744,20863,20578,38826,28252,28533
2024-11-08 22:34:07,9.2,19776,20901,20627,38852,28268,28541
2024-11-08 22:34:08,9.24,19794,20923,20659,38855,28270,28529
2024-11-08 22:34:08,9.28,19812,20946,20692,38854,28273,28517
2024-11-08 22:34:08,9.32,19849,20995,20754,38881,28297,28531
2024-11-08 22:34:08,9.36,19904,21069,20847,38950,28354,28581
2024-11-08 22:34:08,9.4,19948,21129,20923,39015,28412,28633
2024-11-08 22:34:08,9.44,19961,21148,20944,39016,28420,28633
2024-11-08 22:34:08,9.48,19951,21137,20925,38952,28373,28578
2024-11-08 22:34:08,9.52,19929,21110,20892,38870,28308,28508
2024-11-08 22:34:08,9.56,19901,21078,20861,38812,28261,28457
2024-11-08 22:34:08,9.6,19882,21061,20849,38803,28254,28448
2024-11-08 22:34:08,9.64,19882,21066,20857,38837,28283,28476
2024-11-08 22:34:08,9.68,19894,21075,20875,38881,28316,28509
2024-11-08 22:34:08,9.72,19915,21091,20912,38914,28338,28532
2024-11-08 22:34:08,9.76,19964,21142,20996,38948,28362,28560
2024-11-08 22:34:08,9.8,20052,21249,21143,38982,28393,28592
2024-11-08 22:34:08,9.84,20169,21404,21347,38987,28409,28601
2024-11-08 22:34:08,9.88,20311,21602,21614,38952,28394,28576
2024-11-08 22:34:08,9.92,20490,21864,21988,38894,28354,28532
2024-11-08 22:34:08,9.96,20718,22204,22498,38792,28259,28441
2024-11-08 22:34:08,10,21003,22580,23090,38481,27996,28182
2024-11-08 22:34:08,10.04,21333,22937,23681,37691,27454,27641
2024-11-08 22:34:08,10.08,21687,23306,24301,36366,26682,26884
2024-11-08 22:34:08,10.12,22091,23796,25081,34793,25861,26137
2024-11-08 22:34:08,10.16,22638,24524,26161,33282,25157,25610
2024-11-08 22:34:08,10.2,23505,25642,27700,32084,24689,25431
2024-11-08 22:34:09,10.24,24843,27292,29824,31524,24560,25696
2024-11-08 22:34:09,10.28,26554,29346,32341,31736,24779,26367
2024-11-08 22:34:09,10.32,28281,31281,34638,32373,25173,27164
2024-11-08 22:34:09,10.36,29636,32593,36172,32975,25512,27775
2024-11-08 22:34:09,10.4,30345,33254,36955,33391,25718,28138
2024-11-08 22:34:09,10.44,30432,33555,37325,33633,25843,28358
2024-11-08 22:34:09,10.48,30259,33676,37477,33692,25920,28478
2024-11-08 22:34:09,10.52,30029,33522,37288,33593,25906,28422
2024-11-08 22:34:09,10.56,29469,32739,36359,33356,25720,28046
2024-11-08 22:34:09,10.6,28083,30897,34233,32955,25323,27279
2024-11-08 22:34:09,10.64,25758,28006,30958,32386,24785,26248
2024-11-08 22:34:09,10.68,23066,24799,27360,31787,24249,25224
2024-11-08 22:34:09,10.72,20688,22160,24417,31428,23831,24415
2024-11-08 22:34:09,10.76,18955,20480,22557,31417,23589,23902
2024-11-08 22:34:09,10.8,18053,19627,21616,31627,23520,23669
2024-11-08 22:34:09,10.84,17951,19273,21210,31889,23571,23631
2024-11-08 22:34:09,10.88,18201,19176,21073,32143,23688,23711
2024-11-08 22:34:09,10.92,18415,19209,21093,32399,23848,23868
2024-11-08 22:34:09,10.96,18548,19307,21206,32646,24024,24056
2024-11-08 22:34:09,11,18669,19469,21405,32839,24176,24229
2024-11-08 22:34:09,11.04,18871,19812,21829,32936,24276,24381
2024-11-08 22:34:09,11.08,19359,20580,22776,32850,24307,24541
2024-11-08 22:34:09,11.12,20476,22048,24574,32493,24289,24773
2024-11-08 22:34:09,11.16,22413,24337,27346,32055,24339,25214
2024-11-08 22:34:09,11.2,24894,27190,30765,31992,24605,25993
2024-11-08 22:34:10,11.24,27368,29931,34015,32469,25076,27000
2024-11-08 22:34:10,11.28,29317,31877,36284,33179,25540,27879
2024-11-08 22:34:10,11.32,30322,32868,37400,33748,25820,28376
2024-11-08 22:34:10,11.36,30364,33202,37741,33970,25919,28530
2024-11-08 22:34:10,11.4,29898,33067,37539,33809,25903,28452
2024-11-08 22:34:10,11.44,29204,32338,36659,33444,25804,28183
2024-11-08 22:34:10,11.48,28297,31054,35154,33115,25673,27816
2024-11-08 22:34:10,11.52,27280,29647,33522,32940,25586,27507
2024-11-08 22:34:10,11.56,26423,28641,32373,32915,25575,27362
2024-11-08 22:34:10,11.6,26106,28394,32125,33007,25637,27412
2024-11-08 22:34:10,11.64,26444,28860,32701,33154,25706,27563
2024-11-08 22:34:10,11.68,27116,29622,33568,33287,25719,27675
2024-11-08 22:34:10,11.72,27726,30331,34325,33361,25718,27749
2024-11-08 22:34:10,11.76,28013,30750,34716,33347,25754,27803
2024-11-08 22:34:10,11.8,27802,30523,34318,33278,25797,27744
2024-11-08 22:34:10,11.84,27019,29376,32808,33256,25848,27560
2024-11-08 22:34:10,11.88,25717,27403,30320,33440,25968,27365
2024-11-08 22:34:10,11.92,24055,25142,27482,34035,26207,27270
2024-11-08 22:34:10,11.96,22367,23260,25066,35031,26539,27308
2024-11-08 22:34:10,12,21136,22116,23530,36036,26865,27429
2024-11-08 22:34:10,12.04,20539,21640,22840,36699,27088,27539
2024-11-08 22:34:10,12.08,20339,21537,22638,37024,27174,27557
2024-11-08 22:34:10,12.12,20294,21546,22580,37145,27130,27446
2024-11-08 22:34:10,12.16,20310,21541,22504,37100,27016,27270
2024-11-08 22:34:10,12.2,20318,21497,22388,36973,26954,27171
2024-11-08 22:34:11,12.24,20290,21438,22261,36932,27002,27202
2024-11-08 22:34:11,12.28,20246,21386,22149,37031,27112,27302
2024-11-08 22:34:11,12.32,20211,21342,22060,37211,27238,27425
2024-11-08 22:34:11,12.36,20201,21326,22012,37441,27385,27577
2024-11-08 22:34:11,12.4,20233,21354,22022,37729,27576,27785
2024-11-08 22:34:11,12.44,20285,21391,22038,38065,27810,28046
2024-11-08 22:34:11,12.48,20298,21358,21970,38400,28043,28303
2024-11-08 22:34:11,12.52,20198,21214,21762,38634,28174,28436
2024-11-08 22:34:11,12.56,19940,20933,21370,38619,28045,28262
2024-11-08 22:34:11,12.6,19493,20416,20642,38077,27440,27554
2024-11-08 22:34:11,12.64,18806,19509,19360,36647,26221,26218
2024-11-08 22:34:11,12.68,17911,18243,17569,34462,24592,24541
2024-11-08 22:34:11,12.72,16936,16913,15681,32224,22965,22959
2024-11-08 22:34:11,12.76,16034,15822,14093,30298,21506,21564
2024-11-08 22:34:11,12.8,15362,15062,12928,28522,20143,20207
2024-11-08 22:34:11,12.84,14975,14577,12134,26816,18894,18908
2024-11-08 22:34:11,12.88,14787,14270,11610,25340,17879,17831
2024-11-08 22:34:11,12.92,14684,14055,11250,24322,17155,17064
2024-11-08 22:34:11,12.96,14604,13886,10981,23822,16681,16565
2024-11-08 22:34:11,13,14524,13745,10770,23598,16362,16234
2024-11-08 22:34:11,13.04,14433,13612,10595,23380,16105,15971
2024-11-08 22:34:11,13.08,14329,13475,10441,23098,15863,15719
2024-11-08 22:34:11,13.12,14229,13343,10307,22812,15642,15484
2024-11-08 22:34:11,13.16,14161,13245,10203,22599,15479,15314
2024-11-08 22:34:11,13.2,14143,13203,10144,22488,15393,15230
2024-11-08 22:34:12,13.24,14162,13208,10130,22445,15358,15206
2024-11-08 22:34:12,13.28,14190,13232,10140,22417,15339,15194
2024-11-08 22:34:12,13.32,14209,13252,10146,22369,15306,15163
2024-11-08 22:34:12,13.36,14221,13257,10137,22277,15236,15093
2024-11-08 22:34:12,13.4,14231,13252,10117,22137,15130,14983
2024-11-08 22:34:12,13.44,14239,13244,10091,21976,15015,14857
2024-11-08 22:34:12,13.48,14233,13226,10055,21831,14916,14745
2024-11-08 22:34:12,13.52,14210,13191,10001,21727,14844,14664
2024-11-08 22:34:12,13.56,14183,13151,9943,21675,14804,14624
2024-11-08 22:34:12,13.6,14160,13122,9905,21672,14800,14628
2024-11-08 22:34:12,13.64,14137,13102,9896,21718,14831,14679
2024-11-08 22:34:12,13.68,14103,13081,9904,21802,14889,14764
2024-11-08 22:34:12,13.72,14061,13061,9913,21893,14954,14846
2024-11-08 22:34:12,13.76,14030,13046,9913,21964,15005,14906
2024-11-08 22:34:12,13.8,14017,13038,9898,22024,15041,14954
2024-11-08 22:34:12,13.84,14015,13036,9877,22079,15070,14993
2024-11-08 22:34:12,13.88,14021,13038,9860,22110,15087,15016
2024-11-08 22:34:12,13.92,14031,13040,9850,22110,15086,15018
2024-11-08 22:34:12,13.96,14042,13039,9850,22088,15072,15004
2024-11-08 22:34:12,14,14059,13047,9865,22064,15057,14988
2024-11-08 22:34:12,14.04,14088,13072,9900,22061,15057,14989
2024-11-08 22:34:12,14.08,14122,13107,9939,22084,15074,15013
2024-11-08 22:34:12,14.12,14149,13131,9961,22130,15108,15058
2024-11-08 22:34:12,14.16,14163,13139,9967,22202,15154,15120
2024-11-08 22:34:12,14.2,14170,13137,9970,22289,15203,15190
2024-11-08 22:34:13,14.24,14172,13131,9976,22387,15258,15269
2024-11-08 22:34:13,14.28,14167,13127,9989,22516,15340,15378
2024-11-08 22:34:13,14.32,14157,13131,10015,22678,15454,15515
2024-11-08 22:34:13,14.36,14148,13142,10050,22823,15559,15633
2024-11-08 22:34:13,14.4,14149,13151,10077,22901,15610,15691
2024-11-08 22:34:13,14.44,14161,13158,10083,22904,15603,15683
2024-11-08 22:34:13,14.48,14174,13162,10070,22842,15558,15626
2024-11-08 22:34:13,14.52,14178,13160,10051,22746,15496,15549
2024-11-08 22:34:13,14.56,14177,13153,10041,22663,15445,15491
2024-11-08 22:34:13,14.6,14178,13151,10044,22618,15420,15467
2024-11-08 22:34:13,14.64,14181,13156,10054,22592,15409,15460
2024-11-08 22:34:13,14.68,14185,13169,10062,22570,15402,15454
2024-11-08 22:34:13,14.72,14189,13185,10064,22565,15403,15452
2024-11-08 22:34:13,14.76,14198,13197,10057,22590,15417,15464
2024-11-08 22:34:13,14.8,14212,13200,10045,22635,15440,15486
2024-11-08 22:34:13,14.84,14224,13198,10034,22682,15466,15518
2024-11-08 22:34:13,14.88,14232,13200,10031,22732,15500,15562
2024-11-08 22:34:13,14.92,14230,13209,10038,22809,15556,15632
2024-11-08 22:34:13,14.96,14221,13221,10059,22938,15647,15742
2024-11-08 22:34:13,15,14214,13234,10095,23099,15759,15882
2024-11-08 22:34:13,15.04,14218,13251,10139,23242,15854,16007
2024-11-08 22:34:13,15.08,14234,13274,10178,23341,15914,16091
2024-11-08 22:34:13,15.12,14252,13292,10195,23385,15933,16123
2024-11-08 22:34:13,15.16,14256,13287,10174,23344,15898,16081
2024-11-08 22:34:13,15.2,14233,13255,10118,23236,15824,15988
2024-11-08 22:34:14,15.24,14190,13205,10052,23148,15762,15920
2024-11-08 22:34:14,15.28,14147,13153,10000,23123,15737,15910
2024-11-08 22:34:14,15.32,14113,13109,9962,23138,15735,15930
2024-11-08 22:34:14,15.36,14094,13076,9933,23184,15754,15971
2024-11-08 22:34:14,15.4,14091,13059,9916,23274,15808,16046
2024-11-08 22:34:14,15.44,14094,13055,9912,23376,15875,16135
2024-11-08 22:34:14,15.48,14094,13053,9911,23441,15918,16193
2024-11-08 22:34:14,15.52,14095,13048,9906,23464,15928,16211
2024-11-08 22:34:14,15.56,14097,13044,9902,23473,15929,16221
2024-11-08 22:34:14,15.6,14094,13035,9898,23488,15939,16241
2024-11-08 22:34:14,15.64,14077,13021,9893,23516,15959,16273
2024-11-08 22:34:14,15.68,14051,13011,9894,23547,15984,16304
2024-11-08 22:34:14,15.72,14028,13007,9895,23559,15996,16315
2024-11-08 22:34:14,15.76,14016,13005,9885,23543,15990,16303
2024-11-08 22:34:14,15.8,14010,12999,9866,23520,15977,16284
2024-11-08 22:34:14,15.84,14012,12990,9849,23503,15966,16271
2024-11-08 22:34:14,15.88,14019,12981,9838,23489,15952,16261
2024-11-08 22:34:14,15.92,14030,12975,9834,23475,15936,16252
2024-11-08 22:34:14,15.96,14041,12977,9835,23464,15923,16248
