time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,SkinTone,Speed,Depth,Experiment
2025-10-21T20:55:49.439Z,3335,6096,23199,4436,8182,25454,4022,4963,17064,5414,9132,27218,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.479Z,3320,6066,23117,4450,8193,25456,4072,5000,17283,5756,9705,28247,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.519Z,3311,6040,23063,4459,8194,25462,4101,5023,17432,5977,10075,28909,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.559Z,3302,6022,23036,4456,8187,25459,4108,5032,17482,6042,10173,29104,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.599Z,3290,6010,23009,4454,8182,25450,4116,5039,17522,6104,10253,29278,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.639Z,3280,6000,22971,4460,8185,25441,4133,5050,17604,6250,10475,29677,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.679Z,3282,5994,22942,4473,8190,25435,4151,5070,17690,6390,10710,30060,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.719Z,3292,6001,22955,4482,8192,25438,4153,5077,17695,6382,10713,30033,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.759Z,3312,6030,23036,4476,8193,25452,4123,5037,17539,6121,10284,29258,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.799Z,3343,6084,23177,4456,8191,25471,4059,4947,17215,5623,9432,27745,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.839Z,3365,6130,23290,4435,8184,25481,4000,4866,16926,5190,8679,26456,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.879Z,3362,6129,23278,4431,8182,25473,3989,4867,16934,5190,8682,26541,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.919Z,3342,6093,23167,4444,8188,25453,4026,4947,17187,5556,9332,27712,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.959Z,3324,6067,23069,4455,8198,25437,4071,5026,17408,5885,9918,28698,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:49.999Z,3316,6065,23041,4457,8208,25443,4099,5052,17478,5976,10080,28937,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.039Z,3311,6067,23047,4457,8215,25463,4113,5046,17502,5981,10084,28923,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.080Z,3307,6057,23031,4464,8220,25473,4122,5050,17582,6089,10265,29229,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.120Z,3304,6036,22985,4477,8219,25461,4130,5065,17684,6265,10556,29745,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.160Z,3302,6019,22958,4483,8207,25445,4134,5070,17718,6347,10680,29967,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.200Z,3302,6021,23001,4473,8189,25446,4117,5053,17603,6193,10405,29452,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.240Z,3321,6054,23133,4450,8170,25465,4062,5009,17301,5745,9657,28060,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.280Z,3355,6100,23286,4432,8156,25488,3992,4948,16963,5231,8815,26525,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.320Z,3373,6115,23329,4431,8157,25492,3968,4916,16864,5073,8569,26131,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.360Z,3364,6089,23237,4447,8169,25477,4013,4943,17062,5367,9060,27089,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.400Z,3345,6055,23115,4465,8184,25458,4082,4997,17330,5778,9729,28324,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.440Z,3329,6033,23036,4471,8189,25441,4124,5037,17502,6044,10152,29073,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.480Z,3313,6017,22983,4469,8189,25423,4134,5057,17618,6229,10445,29588,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.520Z,3296,6003,22933,4467,8195,25409,4132,5069,17728,6409,10751,30115,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.560Z,3285,5998,22909,4469,8204,25407,4127,5078,17792,6498,10927,30393,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.600Z,3285,6000,22919,4471,8210,25417,4120,5080,17786,6460,10895,30303,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.640Z,3297,6016,22972,4470,8208,25437,4101,5055,17677,6276,10610,29773,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.680Z,3319,6053,23088,4461,8199,25466,4062,4988,17408,5880,9953,28592,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.720Z,3341,6097,23226,4446,8189,25489,4019,4907,17080,5409,9155,27179,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.760Z,3348,6115,23285,4438,8184,25495,4001,4868,16938,5216,8818,26608,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.800Z,3337,6100,23234,4445,8189,25487,4019,4897,17069,5415,9151,27237,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.840Z,3320,6075,23141,4459,8200,25475,4055,4957,17299,5748,9710,28254,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.880Z,3312,6061,23071,4471,8209,25461,4088,5006,17452,5963,10064,28883,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.920Z,3311,6054,23022,4481,8214,25445,4114,5044,17532,6083,10257,29199,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:50.960Z,3310,6041,22974,4491,8214,25432,4139,5081,17615,6239,10510,29613,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51Z,3307,6017,22936,4500,8208,25430,4159,5109,17696,6410,10791,30085,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.040Z,3310,5994,22928,4507,8196,25435,4170,5117,17718,6477,10906,30273,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.080Z,3319,5990,22960,4505,8185,25443,4171,5101,17650,6378,10736,29965,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.120Z,3333,6020,23049,4485,8181,25456,4149,5052,17460,6060,10188,28992,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.161Z,3346,6077,23181,4451,8183,25471,4099,4975,17169,5587,9372,27570,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.201Z,3345,6116,23258,4422,8186,25472,4053,4924,16972,5289,8863,26720,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.241Z,3329,6106,23219,4419,8188,25464,4052,4942,17038,5412,9087,27154,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.281Z,3311,6066,23127,4435,8189,25460,4084,5000,17259,5758,9688,28213,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.321Z,3304,6036,23062,4449,8189,25459,4107,5038,17425,5988,10083,28906,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.361Z,3302,6024,23030,4452,8189,25456,4110,5041,17482,6038,10164,29090,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.401Z,3299,6013,23008,4451,8187,25450,4118,5034,17519,6073,10211,29228,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.441Z,3294,6001,22981,4456,8189,25446,4140,5045,17606,6209,10426,29611,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.481Z,3292,5997,22963,4466,8198,25445,4153,5068,17703,6357,10681,30003,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.521Z,3299,6005,22971,4473,8202,25444,4143,5078,17709,6364,10710,29981,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.561Z,3319,6026,23032,4473,8193,25445,4112,5048,17543,6125,10304,29213,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.601Z,3354,6064,23154,4462,8174,25453,4061,4972,17209,5641,9461,27709,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.641Z,3383,6098,23261,4449,8156,25456,4014,4898,16913,5198,8687,26391,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.681Z,3379,6099,23250,4448,8156,25443,4011,4887,16914,5177,8650,26424,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.721Z,3344,6074,23142,4454,8173,25428,4050,4938,17173,5539,9279,27593,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.761Z,3310,6055,23051,4458,8194,25426,4091,4994,17414,5883,9879,28632,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.801Z,3298,6046,23032,4458,8203,25434,4114,5019,17491,5995,10079,28930,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.841Z,3297,6038,23038,4459,8201,25442,4133,5027,17492,6027,10124,28953,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.881Z,3295,6024,23014,4465,8201,25441,4160,5047,17542,6153,10323,29264,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.921Z,3293,6012,22973,4472,8205,25433,4182,5075,17638,6328,10607,29751,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:51.961Z,3295,6013,22963,4473,8210,25433,4180,5092,17688,6397,10728,29955,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.001Z,3307,6033,23017,4466,8206,25449,4152,5076,17590,6231,10459,29461,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.041Z,3336,6076,23142,4452,8193,25472,4099,5012,17301,5782,9707,28111,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.081Z,3366,6122,23278,4437,8179,25490,4037,4933,16968,5272,8849,26598,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.121Z,3368,6134,23317,4433,8176,25492,4012,4908,16868,5110,8585,26180,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.161Z,3340,6102,23234,4440,8184,25480,4038,4951,17053,5384,9059,27088,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.201Z,3309,6059,23125,4448,8190,25467,4084,5008,17307,5771,9716,28294,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.242Z,3294,6037,23063,4453,8197,25462,4121,5035,17471,6018,10125,29034,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.282Z,3293,6030,23024,4461,8206,25457,4147,5047,17601,6194,10403,29536,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.322Z,3294,6023,22981,4472,8209,25450,4154,5069,17743,6378,10711,30070,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.362Z,3295,6011,22954,4480,8204,25449,4146,5095,17826,6487,10915,30387,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.402Z,3299,6002,22957,4481,8195,25455,4142,5109,17817,6477,10912,30336,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.442Z,3308,6013,23002,4477,8190,25466,4138,5098,17701,6320,10645,29835,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.482Z,3331,6052,23103,4470,8188,25478,4101,5044,17436,5937,10003,28688,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.522Z,3357,6099,23222,4458,8185,25484,4039,4967,17114,5458,9211,27294,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.562Z,3362,6116,23271,4448,8180,25483,4005,4925,16966,5246,8866,26713,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.602Z,3347,6091,23216,4451,8179,25476,4018,4941,17076,5434,9184,27313,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.642Z,3331,6054,23123,4460,8182,25466,4051,4982,17280,5760,9725,28303,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.682Z,3321,6033,23061,4465,8189,25455,4074,5011,17418,5965,10061,28920,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.722Z,3312,6029,23025,4466,8197,25446,4086,5031,17499,6069,10225,29236,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.762Z,3298,6023,22987,4466,8204,25441,4104,5054,17594,6207,10441,29639,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.802Z,3282,6014,22952,4470,8208,25443,4128,5076,17697,6374,10709,30106,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.842Z,3275,6009,22946,4471,8210,25451,4149,5085,17749,6456,10842,30309,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.882Z,3279,6018,22981,4466,8209,25457,4157,5070,17698,6378,10701,30022,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.922Z,3298,6050,23065,4457,8204,25460,4134,5021,17491,6071,10173,29055,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:52.960Z,3329,6095,23182,4446,8191,25461,4071,4947,17165,5588,9357,27595,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53Z,3351,6121,23251,4440,8179,25457,4011,4899,16943,5270,8826,26677,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.040Z,3347,6106,23213,4447,8179,25456,4004,4915,17014,5384,9031,27080,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.080Z,3327,6070,23128,4459,8187,25466,4038,4966,17258,5734,9641,28174,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.120Z,3308,6045,23074,4465,8192,25477,4071,5002,17438,5974,10057,28912,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.160Z,3296,6037,23060,4460,8192,25477,4092,5011,17490,6029,10137,29087,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.200Z,3292,6028,23048,4458,8187,25468,4110,5013,17507,6056,10162,29173,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.240Z,3293,6013,23018,4465,8184,25460,4132,5031,17575,6182,10364,29524,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.280Z,3296,6000,22978,4475,8186,25453,4151,5060,17663,6336,10633,29939,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.321Z,3300,6003,22966,4477,8191,25451,4153,5073,17681,6360,10687,29971,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.361Z,3311,6033,23030,4469,8193,25461,4128,5043,17546,6132,10306,29248,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.401Z,3337,6090,23180,4450,8189,25482,4067,4966,17235,5646,9475,27747,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.441Z,3363,6142,23314,4433,8184,25495,3999,4890,16929,5183,8684,26370,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.481Z,3362,6144,23311,4429,8184,25487,3984,4882,16903,5139,8623,26330,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.521Z,3336,6102,23194,4440,8188,25470,4033,4942,17147,5501,9257,27486,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.561Z,3315,6063,23085,4452,8192,25460,4097,5004,17391,5864,9884,28572,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.601Z,3312,6053,23044,4460,8196,25460,4130,5030,17482,5992,10112,28930,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.641Z,3319,6058,23042,4468,8203,25469,4133,5048,17504,6023,10188,29006,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.681Z,3316,6055,23031,4476,8211,25479,4135,5078,17568,6142,10404,29340,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.721Z,3305,6042,23002,4479,8214,25479,4146,5103,17658,6308,10672,29818,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.761Z,3301,6034,22987,4480,8214,25471,4153,5107,17695,6378,10767,30008,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.801Z,3312,6048,23028,4477,8214,25470,4131,5078,17592,6221,10486,29516,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.841Z,3341,6088,23144,4466,8212,25482,4068,5002,17303,5777,9732,28173,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.881Z,3371,6129,23282,4451,8200,25498,3996,4909,16963,5266,8868,26650,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.921Z,3378,6128,23324,4445,8186,25501,3975,4871,16850,5098,8585,26197,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:53.961Z,3356,6086,23236,4450,8179,25483,4017,4913,17029,5372,9042,27070,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.001Z,3326,6046,23118,4454,8184,25461,4078,4978,17283,5770,9699,28260,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.041Z,3308,6032,23053,4455,8195,25451,4120,5012,17436,6019,10105,28986,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.081Z,3299,6026,23024,4459,8201,25450,4143,5029,17534,6174,10354,29454,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.121Z,3295,6013,22990,4469,8205,25447,4161,5060,17647,6350,10646,29969,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.161Z,3298,5999,22958,4480,8205,25444,4169,5096,17735,6483,10879,30317,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.201Z,3301,5992,22951,4484,8199,25443,4160,5112,17752,6498,10917,30318,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.241Z,3305,6003,22987,4478,8190,25447,4133,5091,17672,6349,10671,29860,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.281Z,3324,6041,23084,4467,8183,25460,4097,5029,17442,5971,10037,28743,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.321Z,3350,6087,23205,4453,8179,25474,4066,4958,17135,5503,9247,27358,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.361Z,3359,6108,23260,4443,8178,25477,4055,4930,16980,5296,8901,26759,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.401Z,3351,6094,23217,4448,8184,25470,4070,4955,17083,5478,9218,27337,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.441Z,3346,6066,23133,4463,8192,25461,4094,4996,17289,5791,9760,28316,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.481Z,3341,6045,23071,4471,8195,25454,4109,5025,17429,5984,10096,28923,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.521Z,3325,6030,23040,4469,8194,25448,4123,5042,17503,6080,10249,29207,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.561Z,3299,6014,23011,4463,8194,25442,4147,5066,17596,6209,10442,29567,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.601Z,3281,5999,22973,4461,8198,25439,4171,5091,17708,6369,10699,30017,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.641Z,3278,5993,22950,4461,8205,25440,4177,5103,17765,6451,10847,30242,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.681Z,3284,6004,22966,4458,8206,25442,4163,5089,17712,6377,10730,29995,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.721Z,3302,6033,23045,4449,8197,25450,4125,5036,17510,6074,10217,29068,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.762Z,3334,6076,23177,4435,8183,25462,4066,4949,17187,5593,9386,27619,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.802Z,3355,6104,23265,4427,8172,25466,4025,4885,16959,5268,8814,26665,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.842Z,3343,6092,23231,4431,8173,25461,4036,4901,17012,5378,8993,27033,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.882Z,3308,6059,23132,4445,8184,25458,4078,4964,17233,5736,9611,28130,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.922Z,3284,6037,23063,4457,8193,25458,4110,5008,17395,5981,10040,28877,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:54.962Z,3281,6034,23042,4460,8196,25456,4122,5020,17440,6017,10118,29029,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.002Z,3287,6037,23032,4459,8199,25451,4134,5022,17454,6022,10130,29070,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.042Z,3290,6034,23006,4462,8203,25447,4154,5037,17520,6149,10328,29398,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.082Z,3289,6026,22977,4469,8206,25449,4166,5059,17614,6327,10616,29835,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.122Z,3282,6027,22980,4469,8206,25457,4160,5064,17643,6379,10704,29914,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.162Z,3279,6050,23048,4457,8205,25469,4130,5033,17511,6165,10351,29240,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.202Z,3303,6097,23188,4438,8198,25483,4064,4957,17194,5667,9520,27758,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.242Z,3340,6136,23315,4421,8185,25490,3991,4879,16876,5174,8687,26333,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.282Z,3354,6132,23311,4422,8177,25476,3972,4871,16835,5106,8571,26224,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.322Z,3338,6092,23191,4436,8179,25450,4021,4932,17073,5469,9180,27375,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.362Z,3316,6055,23084,4447,8187,25437,4088,4995,17324,5857,9829,28522,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.402Z,3309,6045,23051,4454,8198,25445,4124,5020,17434,6021,10112,28963,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.442Z,3317,6053,23049,4465,8213,25462,4126,5032,17485,6088,10252,29126,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.482Z,3322,6052,23027,4476,8226,25471,4122,5054,17578,6215,10492,29505,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.522Z,3311,6031,22986,4477,8224,25467,4131,5073,17682,6353,10721,29947,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.562Z,3298,6004,22969,4472,8214,25460,4146,5075,17716,6394,10769,30091,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.602Z,3303,5985,23018,4469,8204,25469,4140,5052,17604,6237,10489,29601,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.642Z,3337,5987,23143,4462,8193,25489,4093,4995,17315,5814,9771,28286,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.682Z,3375,6017,23284,4450,8180,25505,4033,4931,16991,5317,8935,26774,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.722Z,3383,6053,23325,4441,8170,25505,4008,4914,16886,5137,8646,26281,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.762Z,3359,6061,23239,4442,8170,25489,4032,4956,17056,5381,9071,27092,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.802Z,3327,6049,23116,4448,8180,25469,4074,5006,17300,5756,9695,28248,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.842Z,3311,6041,23039,4456,8193,25454,4109,5028,17451,5998,10073,28948,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.882Z,3309,6036,22999,4467,8199,25444,4143,5042,17544,6149,10292,29357,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.922Z,3308,6018,22964,4478,8199,25439,4176,5067,17656,6324,10576,29844,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:55.962Z,3303,5994,22944,4483,8194,25441,4185,5092,17753,6468,10842,30254,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.002Z,3296,5981,22954,4480,8189,25449,4167,5097,17774,6489,10915,30331,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.042Z,3288,5992,22996,4467,8184,25457,4132,5075,17681,6336,10685,29906,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.082Z,3289,6033,23086,4447,8181,25469,4079,5023,17447,5955,10063,28800,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.122Z,3309,6082,23198,4430,8174,25478,4022,4958,17164,5480,9273,27420,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.162Z,3335,6099,23247,4429,8167,25476,4001,4926,17040,5266,8909,26818,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.203Z,3339,6075,23197,4443,8166,25469,4029,4942,17148,5452,9210,27394,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.243Z,3321,6040,23108,4454,8169,25463,4070,4975,17336,5784,9748,28370,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.283Z,3303,6018,23049,4459,8171,25458,4095,4995,17454,5990,10078,28959,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.323Z,3295,6009,23023,4460,8172,25452,4105,5003,17505,6070,10207,29187,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.363Z,3290,6002,22998,4463,8177,25448,4109,5017,17565,6161,10365,29468,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.403Z,3284,5995,22968,4467,8188,25450,4118,5041,17660,6304,10617,29896,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.443Z,3279,5993,22953,4470,8196,25455,4132,5062,17736,6407,10796,30185,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.483Z,3282,6005,22969,4469,8198,25460,4138,5065,17722,6363,10717,30024,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.523Z,3303,6037,23039,4462,8193,25470,4118,5034,17545,6079,10232,29144,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.563Z,3336,6085,23161,4450,8180,25482,4063,4972,17222,5593,9412,27665,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.603Z,3357,6120,23247,4440,8171,25481,4013,4928,16979,5237,8813,26622,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.643Z,3349,6113,23218,4443,8173,25461,4019,4944,17025,5320,8961,26935,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.683Z,3327,6079,23123,4454,8183,25443,4074,4989,17252,5686,9582,28060,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.723Z,3308,6056,23056,4459,8194,25440,4125,5006,17421,5957,10031,28855,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.763Z,3299,6052,23038,4457,8199,25445,4136,4993,17461,6004,10104,29002,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.803Z,3300,6056,23035,4458,8203,25453,4124,4988,17469,5994,10089,28998,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.843Z,3302,6049,23020,4466,8207,25462,4121,5008,17541,6104,10274,29312,Fair,Fast,2.5mm,Experiment_1
2025-10-21T20:55:56.883Z,3301,6028,23006,4475,8205,25467,4130,5042,17658,6283,10579,29805,Fair,Fast,2.5mm,Experiment_1
