Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Green,C5,0,250,0.0,10.0,8.5265128291212e-17,17.944318234073364,2.4891084863260473,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,25,275,1.0,11.0,3.1263880373444406e-16,17.65625279583973,2.5069703581320955,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,50,300,2.0,12.0,9.947598300641404e-17,17.04904179754288,2.773207316175748,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,75,325,3.0,13.0,1.0231815394945442e-15,18.0916295901582,2.8141098277641685,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,100,350,4.0,14.0,2.984279490192421e-15,15.54659655490767,2.105574932100472,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,125,375,5.0,15.0,7.105427357601002e-16,12.987533161918522,0.8248550804970656,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,150,400,6.0,16.0,1.70530256582424e-16,12.441039833657674,0.6650006770939076,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,175,425,7.0,17.0,-5.258016244624741e-16,11.989687057847393,0.5433169632944144,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,200,450,8.0,18.0,8.5265128291212e-17,11.31208300500091,0.5858405659753704,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,225,475,9.0,19.0,2.2737367544323206e-16,11.470648152866616,0.6387829538575444,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,250,500,10.0,20.0,1.70530256582424e-16,11.20609685683052,0.522627167332559,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,275,525,11.0,21.0,-1.4210854715202004e-16,11.618414420163642,0.4780655302616525,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,300,550,12.0,22.0,-1.9895196601282808e-16,11.639915690257633,0.5084381718123707,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,325,575,13.0,23.0,1.1368683772161603e-16,12.21028065116036,0.3836755862932808,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,350,600,14.0,24.0,-1.2789769243681802e-16,11.47761239542369,0.4706365293372255,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,375,625,15.0,25.0,0.0,11.7191128476787,0.1956613272040152,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,400,650,16.0,26.0,1.4210854715202004e-16,11.58233837055998,0.1925346888829872,Day_4,Experiment_3,IR,Fair,90,Un. Pol
Unpolarized_A_Green,C5,425,675,17.0,27.0,0.0,11.894007303583834,0.1684316620232413,Day_4,Experiment_3,IR,Fair,90,Un. Pol
