time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-21T20:56:38.373Z,3290,6023,22946,4470,8207,25427,4185,5097,17677,6391,10714,29994,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.413Z,3303,6042,23009,4459,8203,25438,4146,5058,17526,6154,10325,29262,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.453Z,3332,6081,23151,4440,8184,25462,4075,4972,17204,5656,9488,27753,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.493Z,3361,6119,23283,4423,8166,25476,4006,4891,16903,5183,8691,26363,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.533Z,3366,6122,23285,4424,8169,25466,3996,4880,16888,5141,8619,26312,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.573Z,3346,6093,23175,4440,8187,25444,4041,4939,17135,5507,9245,27470,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.613Z,3322,6066,23075,4454,8201,25437,4082,5001,17374,5864,9876,28567,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.653Z,3312,6055,23047,4462,8203,25452,4087,5022,17457,5983,10119,28938,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.694Z,3314,6049,23049,4470,8201,25470,4083,5027,17468,6019,10212,29022,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.734Z,3312,6035,23024,4479,8201,25472,4098,5047,17526,6151,10434,29355,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.774Z,3301,6018,22976,4482,8199,25459,4123,5072,17624,6319,10692,29823,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.814Z,3296,6010,22952,4479,8196,25446,4135,5082,17675,6380,10777,30007,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.854Z,3313,6020,22994,4477,8191,25447,4118,5064,17585,6221,10500,29522,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.894Z,3351,6053,23116,4472,8180,25462,4063,5008,17308,5781,9756,28196,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.934Z,3387,6095,23260,4464,8168,25477,3990,4936,16975,5270,8897,26683,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:38.974Z,3395,6107,23307,4461,8163,25474,3965,4905,16861,5097,8608,26219,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.014Z,3370,6078,23224,4464,8165,25456,4004,4939,17036,5366,9056,27071,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.054Z,3337,6042,23106,4463,8172,25440,4062,4994,17287,5759,9710,28253,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.094Z,3315,6027,23037,4459,8184,25435,4101,5026,17440,6009,10117,28983,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.134Z,3300,6023,22999,4460,8197,25435,4130,5042,17536,6171,10364,29456,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.174Z,3289,6015,22959,4466,8208,25433,4152,5061,17644,6350,10647,29975,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.214Z,3284,6006,22934,4474,8214,25435,4163,5079,17725,6481,10872,30327,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.254Z,3288,6000,22937,4477,8210,25441,4172,5083,17731,6498,10905,30323,Day_1,Fair,Fast,2.5mm,Experiment_2
2025-10-21T20:56:39.294Z,3297,6004,22977,4473,8197,25448,4173,5065,17638,6357,10662,29860,Day_1,Fair,Fast,2.5mm,Experiment_2
