Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,SkinTone,Speed,Depth,Experiment
Unpolarized_A_Green,C5,0,250,0.0,10.0,3.979039320256561e-16,27.685982033243572,0.5181159339176783,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,25,275,1.0,11.0,-3.979039320256561e-16,27.787602775124956,0.6795947530624555,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,50,300,2.0,12.0,1.70530256582424e-16,27.502295667892483,0.7237836207727394,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,75,325,3.0,13.0,3.410605131648481e-16,27.63828592326609,0.8258181373435722,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,100,350,4.0,14.0,-9.663381206337365e-16,27.58351746709003,0.7434151882089473,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,125,375,5.0,15.0,-5.684341886080802e-17,27.533910139217337,0.7240800581856272,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,150,400,6.0,16.0,-5.684341886080802e-17,26.578754306430184,0.7540895669734815,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,175,425,7.0,17.0,-1.4779288903810085e-15,27.261784506134163,0.8112503763715643,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,200,450,8.0,18.0,6.821210263296962e-16,28.17228246269587,0.6932225384953219,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,225,475,9.0,19.0,-6.821210263296962e-16,27.126662069066917,0.7386305635873637,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,250,500,10.0,20.0,2.2737367544323206e-16,26.923295377605317,0.7809935480402013,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,275,525,11.0,21.0,3.410605131648481e-16,26.69297674863163,0.6825295496276785,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,300,550,12.0,22.0,0.0,27.757575964685635,0.528285666048688,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,325,575,13.0,23.0,-8.5265128291212e-17,27.23602120487696,0.5969537327952159,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,350,600,14.0,24.0,-5.684341886080802e-17,28.300119223649247,0.5776016091541901,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,375,625,15.0,25.0,-5.6843418860808095e-16,28.15498827246784,0.6220980331139139,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,400,650,16.0,26.0,-2.2737367544323206e-16,28.09429848698973,0.6217537584632779,Day_1,Fair,Medium,2.5mm,Experiment_2
Unpolarized_A_Green,C5,425,675,17.0,27.0,1.4210854715202004e-16,27.712893030913836,0.6203366885023744,Day_1,Fair,Medium,2.5mm,Experiment_2
