time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
2025-10-24T17:04:19.021Z,75,966,2465,387,1229,1816,3963,3931,17485,8372,13560,29032,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.061Z,75,965,2548,388,1231,1824,3983,3948,17559,8460,13705,29272,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.101Z,76,971,2654,389,1238,1837,3994,3965,17658,8579,13929,29615,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.141Z,76,982,2722,388,1247,1850,3993,3977,17777,8720,14223,30040,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.181Z,79,994,2681,389,1256,1853,3984,3980,17869,8829,14465,30376,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.221Z,85,1001,2598,394,1262,1848,3984,3985,17916,8883,14590,30546,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.261Z,86,1002,2544,395,1262,1838,3994,3987,17893,8856,14535,30457,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.301Z,78,998,2499,388,1255,1821,3995,3957,17746,8680,14168,29874,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.341Z,70,986,2447,379,1236,1793,3971,3891,17445,8322,13446,28690,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.381Z,71,967,2397,378,1213,1762,3924,3819,17090,7898,12614,27312,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.661Z,81,972,2484,387,1234,1840,3951,3981,17615,8540,13952,29556,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.701Z,86,983,2495,390,1251,1847,3960,4011,17731,8714,14294,30097,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.741Z,90,987,2497,393,1260,1846,3974,4025,17813,8853,14553,30499,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.781Z,90,981,2496,396,1259,1843,3992,4014,17799,8918,14654,30653,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.821Z,90,978,2497,398,1257,1842,4011,3995,17675,8921,14637,30613,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.861Z,89,979,2492,397,1254,1837,4011,3970,17500,8823,14444,30268,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.421Z,79,954,2372,384,1200,1750,3886,3783,16889,7650,12144,26544,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.461Z,89,955,2382,394,1202,1761,3879,3798,16959,7707,12283,26785,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.501Z,95,961,2411,401,1213,1785,3897,3843,17184,7952,12779,27614,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.541Z,93,962,2438,400,1218,1806,3919,3893,17382,8186,13246,28393,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.581Z,86,959,2455,392,1218,1819,3935,3930,17481,8324,13522,28853,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.621Z,80,962,2468,386,1222,1829,3945,3955,17532,8411,13697,29143,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.901Z,84,975,2467,393,1243,1820,3973,3915,17261,8530,13882,29314,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.941Z,72,963,2423,383,1221,1790,3909,3825,16867,8049,12946,27768,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:19.981Z,63,953,2387,375,1201,1766,3864,3747,16541,7644,12132,26472,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.021Z,64,950,2383,377,1195,1764,3876,3731,16654,7593,11997,26347,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.061Z,73,953,2407,384,1202,1782,3929,3772,17124,7844,12459,27203,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.101Z,80,964,2435,387,1219,1801,3981,3830,17621,8143,13039,28206,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.141Z,80,977,2451,386,1235,1813,4006,3881,18123,8343,13442,28918,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.181Z,74,982,2458,381,1243,1821,4007,3920,18758,8442,13657,29360,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.221Z,71,981,2466,379,1244,1831,3995,3948,19130,8511,13816,29661,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.261Z,79,985,2484,385,1248,1845,3985,3970,18831,8605,14029,29914,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.301Z,95,989,2500,399,1252,1853,3984,3987,18300,8723,14279,30171,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.341Z,108,985,2507,411,1252,1854,3996,4000,17999,8824,14483,30397,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.381Z,111,978,2507,415,1247,1854,4008,4006,17773,8870,14573,30471,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.421Z,107,973,2504,412,1242,1853,4000,3988,17404,8807,14456,30198,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.461Z,104,968,2486,407,1232,1841,3963,3933,16943,8560,13981,29337,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.501Z,99,956,2449,401,1214,1815,3908,3851,16400,8136,13149,27929,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.541Z,91,942,2409,395,1194,1787,3861,3782,15739,7737,12346,26623,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.581Z,81,933,2390,387,1184,1775,3846,3769,15429,7601,12054,26199,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.621Z,75,934,2395,381,1186,1777,3866,3812,15900,7747,12337,26742,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.661Z,77,944,2411,382,1198,1787,3900,3875,16674,8008,12866,27674,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.701Z,84,960,2428,390,1215,1800,3924,3922,17199,8230,13319,28455,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.741Z,89,976,2443,397,1231,1810,3936,3940,17499,8359,13578,28918,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.781Z,88,987,2455,395,1243,1817,3949,3942,17755,8453,13752,29243,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.821Z,82,993,2468,388,1253,1825,3969,3953,17976,8594,14021,29691,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.861Z,76,998,2485,384,1263,1837,3986,3977,18102,8761,14351,30199,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.901Z,75,1003,2501,384,1272,1848,3994,3995,18168,8873,14574,30532,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.941Z,78,1008,2511,388,1278,1854,4004,3994,18192,8923,14662,30662,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:20.981Z,84,1007,2514,396,1276,1855,4015,3984,18101,8916,14635,30609,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.021Z,89,1000,2503,401,1265,1845,4013,3966,17897,8804,14400,30219,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.061Z,86,989,2471,394,1246,1822,3987,3928,17613,8509,13816,29273,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.101Z,74,974,2425,381,1220,1790,3943,3873,17305,8058,12933,27865,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.141Z,65,964,2389,373,1202,1768,3909,3831,17140,7697,12223,26757,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.181Z,68,966,2387,379,1203,1768,3908,3833,17195,7674,12171,26704,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.221Z,77,975,2410,390,1216,1782,3924,3866,17327,7915,12646,27473,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.261Z,83,980,2434,397,1228,1797,3936,3895,17423,8178,13170,28331,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.302Z,84,983,2449,398,1236,1809,3944,3905,17480,8351,13500,28895,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.342Z,86,986,2460,399,1244,1818,3962,3908,17525,8463,13695,29221,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.382Z,90,991,2475,401,1252,1830,3988,3930,17604,8579,13910,29561,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.422Z,92,993,2495,401,1258,1844,4012,3969,17725,8724,14202,30013,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.462Z,90,985,2510,397,1258,1854,4024,4005,17841,8851,14475,30421,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.502Z,84,971,2508,392,1252,1851,4023,4027,17911,8915,14632,30648,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.542Z,81,945,2498,391,1246,1841,4014,4033,17931,8912,14654,30663,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.582Z,82,870,2484,392,1237,1832,3997,4007,17858,8801,14452,30314,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.622Z,81,734,2458,389,1223,1815,3962,3934,17608,8495,13846,29323,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.662Z,79,629,2416,382,1209,1789,3908,3841,17208,8023,12906,27808,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.702Z,80,650,2384,380,1201,1768,3865,3785,16878,7640,12147,26591,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.742Z,83,764,2381,385,1201,1768,3857,3792,16817,7572,12020,26399,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.782Z,88,922,2401,392,1211,1782,3885,3836,16988,7766,12406,27049,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.822Z,94,1146,2423,397,1232,1796,3926,3879,17223,8033,12920,27910,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.862Z,100,1493,2439,401,1252,1806,3950,3910,17404,8250,13333,28580,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.902Z,101,1839,2453,400,1262,1814,3948,3931,17497,8376,13581,28952,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.942Z,100,1930,2472,398,1263,1825,3939,3940,17544,8451,13735,29177,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:21.982Z,106,1782,2494,404,1266,1840,3944,3945,17623,8551,13937,29506,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.022Z,117,1568,2508,419,1272,1852,3961,3955,17748,8686,14203,29969,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.062Z,121,1332,2510,428,1274,1855,3975,3974,17862,8802,14429,30387,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.102Z,109,1131,2505,419,1275,1852,3984,3999,17922,8865,14562,30620,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.142Z,92,1031,2494,404,1270,1843,3992,4014,17898,8852,14552,30563,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.182Z,82,1011,2476,397,1256,1829,3993,3997,17750,8703,14264,30033,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.222Z,78,1024,2450,394,1237,1808,3971,3942,17460,8372,13607,28916,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.262Z,76,1033,2416,390,1221,1784,3927,3867,17115,7950,12764,27527,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.302Z,74,1020,2390,386,1211,1768,3884,3814,16912,7677,12221,26661,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.342Z,72,1001,2389,382,1210,1769,3869,3817,16968,7713,12299,26826,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.382Z,67,996,2407,376,1217,1782,3885,3859,17177,7954,12785,27641,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.422Z,65,1007,2429,372,1225,1798,3915,3900,17369,8196,13260,28419,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.462Z,66,1030,2443,373,1227,1810,3941,3918,17476,8342,13534,28871,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.502Z,69,1043,2449,376,1226,1816,3952,3927,17535,8433,13699,29146,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.542Z,74,1029,2458,383,1231,1824,3957,3948,17620,8556,13940,29533,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.582Z,78,1007,2475,392,1242,1837,3966,3984,17746,8712,14262,30056,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.622Z,80,996,2491,398,1250,1848,3985,4016,17855,8832,14505,30464,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.662Z,83,991,2500,402,1253,1852,4010,4030,17907,8887,14603,30635,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.702Z,91,987,2500,408,1252,1850,4028,4027,17901,8894,14594,30622,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.742Z,97,982,2490,410,1245,1842,4022,4007,17814,8802,14404,30317,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.782Z,91,972,2464,401,1231,1821,3982,3956,17580,8510,13834,29412,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.822Z,75,962,2419,383,1213,1790,3915,3868,17201,8034,12899,27908,Day_4,Experiment_3,IR,Dark,0,Og. Pol
2025-10-24T17:04:22.862Z,59,960,2381,367,1203,1765,3858,3791,16877,7638,12112,26613,Day_4,Experiment_3,IR,Dark,0,Og. Pol
