time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,SkinTone,Speed,Depth,Experiment
2025-10-21T20:50:07.798Z,3300,6003,22985,4474,8184,25467,4128,5050,17695,6217,10453,29583,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:07.838Z,3294,5985,22940,4482,8177,25461,4162,5075,17808,6405,10756,30110,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:07.878Z,3286,5974,22909,4484,8180,25459,4189,5107,17897,6552,11005,30507,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:07.918Z,3280,5977,22901,4481,8190,25462,4199,5135,17937,6608,11113,30645,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:07.958Z,3280,5987,22909,4478,8198,25467,4188,5140,17924,6568,11067,30530,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:07.998Z,3292,6005,22958,4475,8196,25478,4147,5106,17802,6353,10735,29931,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.038Z,3320,6039,23079,4465,8180,25503,4080,5032,17531,5899,9992,28631,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.078Z,3351,6081,23228,4452,8161,25536,4019,4949,17217,5386,9124,27147,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.118Z,3363,6101,23295,4448,8157,25554,4003,4913,17084,5176,8748,26566,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.158Z,3349,6090,23241,4456,8171,25550,4037,4940,17211,5387,9086,27253,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.198Z,3328,6059,23134,4470,8190,25531,4090,4991,17445,5781,9735,28455,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.238Z,3314,6030,23053,4480,8198,25510,4135,5028,17615,6081,10222,29310,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.278Z,3310,6020,23022,4482,8200,25497,4161,5044,17670,6180,10375,29536,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.318Z,3313,6028,23026,4481,8207,25490,4161,5047,17653,6137,10309,29355,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.358Z,3317,6036,23029,4483,8215,25487,4150,5053,17651,6119,10298,29260,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.398Z,3307,6031,23004,4486,8222,25490,4155,5071,17726,6239,10502,29586,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.438Z,3289,6016,22960,4487,8224,25490,4180,5092,17844,6433,10804,30137,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.478Z,3278,5997,22927,4488,8219,25485,4203,5109,17936,6574,11017,30532,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.518Z,3276,5984,22924,4486,8208,25486,4204,5117,17961,6601,11066,30611,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.558Z,3281,5990,22963,4477,8200,25499,4176,5106,17886,6467,10867,30245,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.598Z,3299,6025,23058,4462,8195,25514,4124,5059,17645,6093,10260,29166,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.638Z,3330,6078,23198,4445,8189,25521,4062,4982,17257,5533,9305,27489,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.678Z,3355,6116,23296,4431,8184,25510,4025,4916,16947,5110,8550,26222,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.718Z,3355,6115,23274,4431,8189,25487,4050,4905,16946,5139,8560,26347,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.758Z,3338,6084,23169,4445,8201,25468,4117,4948,17202,5539,9227,27565,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.797Z,3321,6047,23071,4463,8206,25464,4176,5008,17474,5958,9948,28782,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.837Z,3314,6023,23023,4474,8203,25471,4200,5055,17618,6164,10320,29364,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.877Z,3309,6017,23015,4477,8197,25479,4194,5082,17656,6180,10374,29418,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.917Z,3299,6016,23011,4475,8193,25482,4177,5094,17682,6180,10396,29444,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.957Z,3284,6005,22978,4474,8192,25477,4170,5102,17760,6299,10600,29803,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:08.997Z,3274,5991,22932,4474,8194,25469,4181,5111,17857,6481,10895,30305,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.037Z,3273,5983,22903,4480,8197,25464,4200,5116,17915,6601,11080,30604,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.077Z,3278,5983,22892,4487,8201,25465,4216,5117,17937,6634,11127,30662,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.117Z,3284,5994,22903,4491,8208,25470,4214,5113,17922,6572,11030,30476,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.158Z,3298,6022,22967,4485,8212,25484,4182,5086,17794,6319,10627,29764,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.198Z,3326,6065,23098,4469,8207,25507,4118,5019,17489,5824,9810,28345,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.238Z,3359,6106,23238,4450,8196,25528,4050,4939,17134,5302,8928,26831,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.278Z,3374,6121,23286,4443,8191,25533,4026,4914,16984,5119,8611,26333,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.318Z,3358,6102,23216,4450,8197,25523,4065,4963,17123,5376,9033,27143,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.358Z,3325,6067,23106,4459,8203,25510,4135,5030,17390,5811,9748,28434,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.398Z,3301,6035,23037,4464,8200,25502,4190,5067,17592,6119,10250,29296,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.438Z,3299,6016,23026,4468,8193,25498,4202,5069,17652,6187,10369,29463,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.478Z,3309,6010,23041,4474,8187,25489,4180,5056,17617,6107,10256,29238,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.518Z,3319,6007,23039,4486,8183,25478,4159,5047,17603,6068,10213,29166,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.558Z,3320,5997,23000,4499,8185,25469,4167,5053,17683,6192,10418,29543,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.598Z,3316,5978,22944,4507,8188,25462,4193,5071,17814,6408,10754,30137,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.638Z,3306,5962,22907,4502,8185,25461,4213,5092,17911,6569,11000,30555,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.678Z,3288,5958,22906,4487,8183,25469,4214,5106,17934,6600,11045,30636,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.718Z,3277,5972,22951,4471,8183,25484,4187,5096,17854,6447,10807,30230,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.758Z,3291,6011,23053,4460,8180,25501,4116,5048,17622,6039,10165,29083,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.798Z,3331,6065,23189,4453,8171,25513,4023,4974,17281,5474,9254,27453,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.838Z,3369,6098,23270,4453,8160,25516,3969,4924,17048,5112,8654,26422,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.879Z,3371,6090,23229,4462,8160,25509,3998,4937,17099,5218,8816,26773,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.919Z,3341,6060,23117,4470,8177,25498,4079,4992,17345,5634,9485,27997,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.959Z,3311,6036,23026,4474,8200,25486,4149,5042,17575,6015,10092,29062,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:09.999Z,3301,6024,22988,4477,8213,25475,4175,5066,17689,6188,10369,29527,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.039Z,3304,6018,22978,4479,8212,25464,4164,5071,17719,6219,10427,29625,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.079Z,3305,6008,22957,4477,8204,25450,4145,5073,17756,6285,10536,29838,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.119Z,3297,5995,22918,4476,8204,25444,4149,5083,17833,6443,10793,30286,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.159Z,3289,5988,22894,4479,8213,25450,4171,5096,17895,6580,11020,30626,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.199Z,3285,5984,22892,4485,8219,25459,4192,5108,17919,6630,11115,30714,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.239Z,3281,5979,22899,4489,8216,25465,4206,5123,17926,6628,11131,30680,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.279Z,3281,5982,22926,4488,8206,25473,4204,5134,17887,6547,11015,30429,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.319Z,3294,6007,23002,4480,8195,25491,4167,5112,17716,6267,10560,29597,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.359Z,3327,6058,23141,4461,8183,25518,4097,5038,17378,5744,9685,28055,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.399Z,3363,6109,23284,4442,8175,25542,4027,4945,17025,5215,8784,26510,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.439Z,3376,6125,23325,4436,8181,25545,4006,4906,16910,5052,8497,26091,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.479Z,3358,6101,23238,4445,8199,25526,4050,4951,17102,5340,8970,27019,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.519Z,3330,6067,23110,4459,8217,25500,4124,5036,17409,5798,9729,28387,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.559Z,3315,6050,23028,4472,8227,25483,4173,5096,17617,6103,10239,29253,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.599Z,3317,6053,23013,4479,8228,25474,4174,5110,17662,6157,10343,29398,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.639Z,3323,6054,23027,4480,8220,25468,4150,5098,17633,6099,10261,29225,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.679Z,3319,6037,23026,4479,8207,25469,4139,5096,17656,6120,10304,29288,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.719Z,3307,6006,22998,4478,8198,25478,4151,5115,17757,6277,10563,29742,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.759Z,3296,5983,22962,4482,8199,25487,4173,5135,17862,6469,10873,30274,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.799Z,3290,5977,22938,4489,8208,25489,4187,5143,17916,6588,11064,30583,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.839Z,3287,5987,22935,4491,8217,25488,4186,5143,17919,6593,11072,30589,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.879Z,3289,6007,22973,4485,8218,25495,4168,5127,17838,6424,10798,30119,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.919Z,3307,6043,23071,4470,8206,25510,4128,5077,17597,6010,10111,28926,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.958Z,3332,6087,23198,4445,8188,25523,4075,4998,17254,5481,9217,27386,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:10.998Z,3341,6107,23266,4425,8176,25524,4044,4941,17049,5201,8729,26591,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.038Z,3331,6088,23220,4426,8177,25511,4055,4945,17127,5356,8986,27100,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.078Z,3318,6053,23112,4445,8189,25491,4087,4990,17361,5743,9652,28263,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.118Z,3311,6032,23026,4465,8200,25477,4117,5043,17560,6065,10206,29171,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.158Z,3308,6026,22991,4475,8205,25472,4134,5085,17652,6199,10446,29521,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.198Z,3305,6021,22983,4477,8201,25469,4133,5110,17686,6231,10515,29586,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.238Z,3299,6007,22968,4478,8194,25463,4132,5123,17759,6333,10692,29841,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.278Z,3289,5986,22933,4479,8189,25460,4145,5133,17882,6513,10985,30334,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.318Z,3279,5967,22905,4476,8185,25459,4159,5137,17959,6617,11154,30659,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.358Z,3275,5956,22897,4475,8180,25458,4160,5134,17964,6620,11164,30713,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.398Z,3278,5956,22900,4479,8181,25456,4157,5130,17944,6594,11125,30654,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.438Z,3285,5972,22921,4480,8190,25460,4149,5113,17886,6496,10959,30353,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.478Z,3301,6010,23002,4472,8194,25478,4121,5058,17696,6188,10436,29422,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.518Z,3333,6066,23158,4457,8187,25511,4059,4964,17337,5638,9501,27773,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.558Z,3371,6121,23308,4446,8179,25538,3995,4882,16970,5113,8604,26212,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.598Z,3387,6140,23340,4450,8184,25541,3981,4868,16870,4996,8391,25911,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.638Z,3368,6114,23243,4461,8201,25523,4031,4920,17092,5335,8948,26995,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.679Z,3336,6073,23122,4470,8219,25503,4111,4990,17409,5804,9731,28421,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.719Z,3314,6046,23052,4475,8227,25494,4178,5038,17605,6092,10215,29248,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.759Z,3308,6038,23025,4475,8223,25484,4200,5056,17647,6144,10306,29375,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.799Z,3306,6033,23008,4474,8214,25470,4182,5057,17641,6119,10273,29297,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.839Z,3299,6016,22980,4477,8203,25465,4159,5069,17691,6194,10408,29520,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.879Z,3287,5994,22946,4481,8200,25471,4154,5099,17795,6374,10712,30031,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.919Z,3281,5985,22923,4483,8207,25475,4163,5123,17882,6533,10975,30464,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.959Z,3284,5989,22911,4488,8216,25471,4174,5126,17922,6602,11091,30644,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:11.999Z,3291,5998,22918,4491,8221,25467,4182,5120,17909,6576,11051,30558,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.038Z,3300,6019,22967,4484,8221,25474,4174,5098,17791,6380,10734,29987,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.078Z,3315,6060,23077,4465,8212,25495,4133,5039,17519,5940,10011,28712,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.118Z,3332,6101,23203,4443,8197,25514,4078,4956,17192,5425,9144,27225,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.158Z,3337,6112,23256,4432,8186,25519,4051,4904,17045,5199,8744,26613,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.198Z,3325,6089,23203,4437,8189,25512,4071,4913,17174,5399,9058,27265,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.238Z,3306,6053,23104,4451,8200,25497,4113,4958,17423,5794,9713,28441,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.278Z,3293,6026,23029,4461,8207,25485,4142,5006,17612,6100,10234,29286,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.318Z,3291,6019,23003,4465,8208,25483,4150,5047,17676,6204,10431,29530,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.358Z,3299,6020,23012,4468,8203,25488,4153,5082,17665,6183,10420,29413,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.399Z,3308,6013,23018,4476,8194,25489,4169,5108,17683,6212,10479,29428,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.439Z,3306,5998,22987,4487,8190,25482,4200,5119,17769,6364,10716,29810,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.479Z,3300,5983,22939,4493,8192,25469,4217,5118,17863,6525,10960,30287,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.519Z,3297,5975,22908,4495,8195,25458,4206,5115,17923,6602,11082,30572,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.559Z,3295,5973,22907,4492,8198,25458,4180,5107,17933,6592,11080,30605,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.599Z,3297,5981,22941,4486,8195,25468,4154,5082,17854,6464,10881,30262,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.639Z,3316,6006,23041,4479,8184,25492,4124,5032,17625,6121,10306,29230,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.679Z,3351,6053,23204,4465,8167,25524,4077,4956,17246,5567,9359,27533,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.719Z,3377,6098,23340,4448,8156,25545,4029,4890,16916,5090,8535,26099,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.758Z,3373,6110,23346,4441,8161,25545,4029,4883,16886,5043,8443,26031,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.798Z,3348,6090,23231,4450,8182,25529,4077,4935,17145,5411,9069,27235,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.838Z,3327,6058,23101,4464,8205,25506,4124,5003,17448,5855,9833,28590,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.878Z,3315,6032,23030,4473,8210,25484,4138,5049,17616,6104,10274,29288,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.918Z,3308,6015,23016,4474,8199,25466,4133,5072,17648,6144,10353,29349,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.958Z,3305,6005,23015,4476,8188,25454,4131,5089,17638,6136,10338,29281,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:12.998Z,3305,5996,22992,4485,8188,25449,4144,5110,17683,6237,10494,29538,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.038Z,3302,5984,22950,4494,8194,25452,4171,5119,17786,6425,10787,30059,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.078Z,3296,5976,22917,4493,8200,25458,4197,5110,17879,6572,11007,30478,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.118Z,3289,5975,22904,4485,8206,25465,4216,5102,17926,6632,11087,30647,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.158Z,3284,5984,22915,4477,8210,25474,4211,5100,17916,6597,11034,30552,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.198Z,3289,6007,22967,4470,8208,25486,4165,5081,17801,6381,10713,29961,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.238Z,3311,6046,23083,4457,8197,25497,4090,5030,17528,5927,9991,28655,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.278Z,3342,6087,23224,4445,8182,25504,4027,4968,17194,5421,9150,27135,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.318Z,3359,6100,23287,4445,8170,25496,4015,4941,17034,5222,8801,26501,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.358Z,3354,6074,23234,4460,8163,25480,4048,4967,17156,5439,9163,27141,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.398Z,3334,6034,23128,4476,8160,25470,4093,5017,17415,5822,9822,28322,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.438Z,3314,6006,23046,4482,8162,25470,4128,5049,17617,6100,10297,29193,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.479Z,3306,5999,23017,4480,8170,25479,4149,5056,17686,6181,10431,29462,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.519Z,3306,6005,23029,4477,8179,25497,4160,5059,17660,6135,10363,29343,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.559Z,3306,6011,23038,4479,8191,25515,4176,5074,17646,6135,10373,29321,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.599Z,3300,6006,23014,4485,8201,25517,4201,5094,17718,6274,10598,29675,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.639Z,3291,5992,22971,4490,8203,25504,4222,5110,17834,6459,10878,30191,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.679Z,3287,5978,22940,4496,8199,25493,4223,5120,17920,6575,11046,30544,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.719Z,3289,5975,22933,4499,8197,25490,4208,5132,17943,6591,11071,30612,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.759Z,3295,5993,22957,4494,8201,25490,4186,5139,17872,6470,10882,30262,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.799Z,3311,6036,23041,4478,8204,25491,4148,5108,17642,6116,10307,29207,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.839Z,3340,6091,23189,4457,8196,25496,4085,5012,17258,5557,9364,27512,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.879Z,3368,6130,23312,4443,8179,25495,4031,4878,16931,5106,8571,26135,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.919Z,3372,6129,23307,4445,8174,25480,4027,4785,16911,5098,8533,26130,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.959Z,3349,6101,23197,4459,8186,25468,4065,4798,17167,5480,9191,27324,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:13.999Z,3317,6065,23084,4472,8198,25469,4106,4898,17451,5906,9936,28628,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.039Z,3299,6036,23019,4479,8198,25471,4130,4995,17599,6131,10328,29304,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.079Z,3298,6018,22994,4482,8192,25468,4147,5036,17629,6163,10373,29402,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.119Z,3298,6008,22973,4479,8192,25460,4163,5044,17650,6169,10365,29433,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.159Z,3288,5999,22937,4473,8200,25449,4175,5062,17732,6293,10563,29791,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.199Z,3277,5993,22901,4474,8209,25444,4180,5093,17839,6481,10883,30309,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.239Z,3277,5991,22883,4483,8216,25449,4182,5112,17910,6593,11085,30629,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.279Z,3283,5987,22879,4491,8216,25454,4188,5112,17937,6616,11129,30707,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.319Z,3288,5984,22895,4488,8208,25458,4191,5103,17913,6557,11032,30543,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.359Z,3300,6002,22959,4475,8199,25468,4165,5073,17771,6323,10642,29851,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.399Z,3325,6044,23094,4457,8184,25488,4100,5007,17467,5847,9850,28434,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.439Z,3354,6082,23246,4445,8159,25509,4024,4931,17121,5330,8995,26891,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.479Z,3369,6087,23310,4450,8138,25518,3996,4905,16983,5144,8695,26337,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.519Z,3357,6061,23253,4467,8135,25514,4037,4946,17140,5393,9120,27087,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.559Z,3332,6026,23142,4479,8144,25502,4107,5013,17422,5814,9817,28341,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.599Z,3310,6007,23058,4481,8160,25491,4147,5060,17633,6105,10292,29212,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.639Z,3302,6009,23028,4477,8177,25488,4146,5077,17700,6167,10392,29421,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.679Z,3307,6016,23027,4475,8189,25489,4130,5083,17667,6088,10265,29241,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.719Z,3316,6009,23019,4480,8191,25488,4118,5093,17642,6048,10207,29173,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.759Z,3317,5991,22989,4492,8187,25487,4126,5108,17698,6167,10403,29512,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.799Z,3307,5980,22953,4500,8188,25488,4161,5119,17811,6384,10739,30074,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.839Z,3291,5980,22933,4499,8194,25488,4200,5130,17901,6551,10992,30492,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.879Z,3284,5990,22936,4497,8202,25488,4216,5137,17922,6590,11055,30576,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.919Z,3296,6013,22970,4497,8217,25488,4197,5124,17837,6449,10845,30171,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.959Z,3323,6058,23062,4487,8242,25490,4142,5066,17595,6063,10218,29037,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:14.999Z,3354,6108,23200,4464,8262,25495,4075,4969,17238,5520,9290,27401,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:15.039Z,3368,6125,23291,4441,8250,25492,4036,4895,16985,5160,8650,26322,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:15.079Z,3358,6103,23261,4439,8215,25476,4043,4898,17026,5248,8788,26620,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:15.119Z,3336,6068,23151,4458,8192,25462,4084,4955,17278,5642,9473,27833,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:15.159Z,3320,6044,23055,4478,8191,25460,4133,5011,17525,6008,10108,28931,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:15.199Z,3313,6030,23013,4486,8195,25467,4167,5043,17653,6176,10390,29430,Fair,Medium,2.5mm,Experiment_2
2025-10-21T20:50:15.239Z,3305,6022,23008,4484,8192,25480,4179,5057,17689,6197,10416,29513,Fair,Medium,2.5mm,Experiment_2
