time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T01:23:05.789Z,9,780,1466,229,991,1693,3524,3043,10271,4052,4682,15414,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:23:05.829Z,13,785,1456,233,992,1683,3521,3034,10168,4016,4608,15166,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:23:05.869Z,21,791,1455,241,998,1684,3510,3043,10154,4003,4611,15160,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:23:05.909Z,26,794,1460,248,1005,1691,3503,3060,10221,4021,4672,15344,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:23:05.949Z,24,793,1465,249,1007,1697,3499,3074,10299,4045,4736,15537,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:23:05.989Z,18,790,1464,245,1005,1699,3490,3089,10349,4055,4776,15644,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:23:06.029Z,12,783,1460,242,998,1696,3482,3107,10368,4059,4794,15677,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.129Z,12,776,1455,243,993,1694,3488,3123,10372,4069,4798,15687,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.169Z,16,778,1457,246,996,1699,3497,3123,10382,4080,4802,15726,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.209Z,21,784,1467,249,1001,1711,3497,3111,10398,4089,4816,15804,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.249Z,26,787,1483,250,1004,1725,3497,3106,10413,4099,4835,15880,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.289Z,29,794,1493,248,1010,1732,3501,3108,10425,4107,4849,15920,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.329Z,28,807,1494,243,1020,1732,3497,3097,10425,4099,4845,15907,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.369Z,25,814,1485,237,1022,1725,3482,3073,10398,4069,4804,15793,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.409Z,24,808,1467,235,1012,1706,3463,3052,10319,4021,4714,15522,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.449Z,26,798,1450,238,998,1684,3447,3047,10204,3968,4606,15164,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.489Z,23,788,1445,239,989,1673,3446,3061,10132,3942,4553,14949,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.529Z,17,782,1453,237,988,1679,3475,3077,10147,3958,4585,15006,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.569Z,17,780,1462,240,990,1693,3530,3081,10216,3998,4653,15224,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.609Z,27,779,1465,250,992,1702,3567,3075,10284,4032,4705,15432,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.649Z,37,781,1460,260,994,1703,3550,3071,10325,4048,4734,15558,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.689Z,38,781,1458,263,994,1701,3513,3074,10344,4054,4754,15630,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.729Z,33,780,1462,263,994,1704,3497,3079,10360,4063,4777,15696,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.769Z,31,785,1470,264,1001,1712,3497,3085,10376,4072,4799,15758,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.809Z,32,794,1479,263,1011,1719,3500,3091,10378,4073,4810,15778,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.849Z,32,798,1482,259,1016,1719,3500,3091,10350,4058,4798,15708,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.889Z,30,796,1479,253,1011,1711,3493,3075,10275,4020,4755,15495,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.929Z,26,787,1469,248,998,1697,3471,3050,10174,3959,4699,15188,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:54.969Z,24,776,1459,246,985,1687,3444,3036,10124,3904,4666,15016,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.009Z,23,769,1455,248,980,1687,3439,3044,10165,3887,4673,15134,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.049Z,22,768,1455,252,983,1692,3457,3061,10246,3912,4703,15378,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.089Z,21,763,1455,252,981,1695,3480,3065,10298,3964,4713,15520,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.129Z,20,758,1454,249,976,1691,3494,3047,10310,4010,4689,15547,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.169Z,20,760,1456,247,980,1689,3494,3029,10316,4042,4656,15575,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.209Z,21,770,1461,248,992,1692,3488,3008,10343,4064,4642,15663,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.249Z,23,774,1466,250,997,1699,3486,2908,10380,4079,4647,15754,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.289Z,23,773,1466,249,994,1701,3492,2686,10397,4083,4649,15771,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.329Z,22,773,1462,246,989,1697,3494,2501,10362,4079,4622,15643,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.369Z,23,774,1455,243,985,1689,3480,2520,10268,4062,4554,15353,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.409Z,23,776,1452,241,984,1685,3456,2681,10175,4033,4474,15083,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.449Z,21,780,1457,240,988,1690,3445,2906,10160,4007,4472,15063,Day_2,Dark,Fast,2.5mm,Experiment_2
2025-10-23T01:24:55.489Z,20,780,1463,242,993,1697,3456,3255,10214,4005,4589,15243,Day_2,Dark,Fast,2.5mm,Experiment_2
