time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T01:14:16.958Z,53,774,1474,263,987,1709,3568,3133,10457,4139,4849,15895,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:16.998Z,56,774,1485,264,990,1720,3567,3131,10471,4140,4858,15935,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:17.038Z,54,776,1496,267,998,1733,3567,3137,10495,4149,4888,16012,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:17.078Z,47,782,1496,266,1008,1736,3564,3154,10513,4161,4920,16070,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:17.118Z,41,786,1486,261,1015,1727,3558,3170,10518,4166,4937,16094,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:17.158Z,43,787,1475,259,1015,1718,3552,3177,10529,4166,4943,16117,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:17.198Z,43,788,1473,257,1013,1717,3544,3174,10545,4164,4947,16151,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.293Z,38,788,1479,254,1012,1721,3532,3168,10546,4160,4950,16172,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.333Z,34,781,1484,254,1005,1723,3517,3165,10521,4148,4943,16146,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.373Z,33,773,1481,255,995,1715,3504,3156,10476,4128,4908,16041,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.413Z,35,773,1473,254,989,1702,3490,3132,10407,4097,4827,15823,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.453Z,33,778,1463,251,988,1685,3480,3098,10312,4054,4702,15505,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.493Z,28,784,1453,248,990,1673,3486,3067,10227,4016,4570,15222,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.533Z,21,786,1448,246,991,1672,3506,3063,10207,4007,4491,15135,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.573Z,18,780,1449,246,984,1681,3530,3088,10251,4027,4510,15248,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.613Z,21,767,1452,249,972,1689,3539,3107,10305,4053,4599,15411,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.653Z,29,756,1455,256,964,1691,3524,3094,10317,4055,4659,15460,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.693Z,37,753,1460,261,964,1691,3496,3066,10272,4023,4637,15336,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.733Z,38,758,1468,260,969,1694,3476,3051,10214,3986,4591,15163,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.773Z,37,766,1472,257,975,1698,3473,3059,10212,3980,4596,15134,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.813Z,39,772,1469,260,982,1699,3482,3075,10271,4008,4657,15285,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.853Z,43,780,1466,267,991,1699,3501,3087,10344,4049,4732,15502,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.893Z,47,790,1471,271,1002,1707,3523,3089,10402,4087,4796,15692,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.933Z,49,797,1480,274,1010,1716,3535,3091,10443,4112,4837,15820,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:53.973Z,52,801,1483,278,1015,1721,3533,3101,10458,4119,4853,15876,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.013Z,55,799,1479,278,1016,1720,3516,3115,10443,4110,4848,15860,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.053Z,51,789,1471,269,1011,1711,3491,3123,10416,4095,4833,15813,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.093Z,40,775,1464,259,1000,1699,3479,3120,10400,4088,4828,15800,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.133Z,31,768,1465,256,992,1693,3492,3114,10417,4100,4846,15857,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.173Z,31,766,1468,257,990,1694,3520,3111,10462,4125,4885,15958,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.213Z,38,765,1472,259,991,1703,3545,3115,10509,4148,4928,16053,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.253Z,45,762,1477,261,992,1713,3554,3125,10531,4159,4955,16112,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.293Z,45,758,1479,261,990,1718,3547,3133,10526,4158,4962,16142,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.333Z,40,754,1477,258,987,1715,3534,3129,10515,4154,4953,16164,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.373Z,36,752,1475,255,986,1715,3525,3117,10505,4148,4932,16164,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.413Z,37,753,1479,256,986,1719,3522,3109,10481,4137,4898,16095,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.453Z,38,754,1480,262,984,1717,3514,3104,10419,4112,4840,15910,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.493Z,36,753,1471,264,975,1703,3494,3086,10311,4066,4740,15593,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.533Z,35,751,1458,262,966,1686,3466,3063,10185,4006,4609,15233,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.573Z,37,754,1451,263,962,1677,3452,3054,10109,3970,4510,15022,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.613Z,39,759,1453,266,964,1680,3466,3065,10127,3986,4512,15070,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.653Z,39,762,1458,266,968,1687,3494,3082,10208,4036,4608,15285,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.693Z,36,765,1462,263,976,1694,3508,3096,10299,4081,4720,15525,Day_2,Dark,Slow,2.5mm,Experiment_2
2025-10-23T01:14:54.733Z,33,769,1466,258,987,1702,3499,3105,10371,4099,4796,15719,Day_2,Dark,Slow,2.5mm,Experiment_2
