time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T01:21:54.733Z,45,796,1474,263,1002,1708,3509,3079,10326,4060,4751,15583,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:54.773Z,45,782,1474,260,994,1711,3515,3090,10360,4071,4781,15677,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:54.813Z,47,768,1476,262,984,1716,3522,3104,10404,4091,4826,15801,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:54.853Z,45,761,1476,263,979,1719,3527,3117,10439,4107,4858,15883,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:54.893Z,42,763,1476,263,981,1720,3528,3126,10454,4115,4869,15907,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:54.933Z,45,768,1473,266,989,1716,3530,3128,10436,4114,4855,15859,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:54.973Z,51,777,1469,271,997,1709,3532,3121,10367,4098,4807,15696,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.013Z,55,782,1469,271,999,1703,3532,3106,10259,4061,4721,15418,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.053Z,50,778,1469,264,993,1697,3531,3088,10190,4025,4640,15188,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.093Z,39,772,1465,254,988,1691,3531,3077,10223,4021,4629,15191,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.133Z,29,773,1465,250,987,1692,3531,3079,10312,4045,4681,15373,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.173Z,23,771,1472,251,985,1701,3530,3088,10376,4072,4741,15557,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.213Z,19,763,1481,248,978,1711,3529,3092,10395,4087,4774,15657,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.253Z,15,752,1481,241,968,1716,3531,3093,10387,4090,4780,15682,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.293Z,11,751,1472,236,967,1712,3529,3099,10382,4088,4780,15683,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.333Z,13,758,1461,239,974,1703,3518,3104,10398,4087,4791,15718,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.373Z,21,761,1458,249,979,1700,3505,3099,10426,4091,4815,15791,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.413Z,29,761,1461,256,984,1704,3499,3089,10445,4100,4841,15866,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.453Z,31,764,1465,255,988,1708,3498,3091,10453,4106,4859,15911,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.493Z,31,769,1467,251,990,1710,3500,3100,10448,4103,4857,15900,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.533Z,29,772,1472,249,988,1714,3502,3099,10410,4084,4819,15781,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.573Z,31,769,1476,251,981,1715,3494,3081,10316,4039,4732,15505,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.613Z,38,763,1475,257,970,1709,3476,3061,10195,3978,4624,15165,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.653Z,48,765,1470,263,966,1701,3465,3052,10135,3945,4566,14992,Day_2,Dark,Intermediate,2.5mm,Experiment_2
2025-10-23T01:21:55.693Z,53,774,1467,265,972,1698,3470,3058,10172,3962,4595,15092,Day_2,Dark,Intermediate,2.5mm,Experiment_2
